index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,17,1406,99.6456,15.1021,17.9,2.94,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,15.102055279943302,2.949048067973857,0.19527461748139813,0.17
1,NR_025514.1,1,1518,2,1464,96.4427,1.72332,17.1,8.0,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1.7233201581027668,0.5208400445858979,0.30223057633080774,0.02
2,NR_025525.1,1,1475,4,1447,98.1017,3.49085,18.8,51.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,3.4908474576271185,0.7540293752664583,0.21600181171451274,0.04
3,NR_025567.1,1,1498,15,1456,97.1963,14.1595,19.5,13.5,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,14.15954606141522,2.6092764179841974,0.18427684098535324,0.15
4,NR_025796.1,1,1435,2,1331,92.7526,1.77282,16.8,1.5,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.772822299651568,0.5661410848935666,0.31934451919114315,0.02
5,NR_025863.1,1,1411,1,1344,95.2516,0.952516,16.7,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9525159461374911,0.21267185636865724,0.2232738015894162,0.01
6,NR_026100.1,1,1499,13,1447,96.531,12.1354,18.6,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,12.135423615743829,2.43192972598526,0.20039924464031142,0.13
7,NR_026330.1,1,1474,2,1425,96.6757,1.78494,17.0,1.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.7849389416553596,0.48507272916670635,0.2717587239801312,0.02
8,NR_026331.1,1,1488,7,1465,98.4543,6.58804,19.2,12.7,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,6.588037634408602,1.0088543053069337,0.1531342656632375,0.07
9,NR_026409.1,1,1495,2,1450,96.99,1.88696,19.8,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.8869565217391304,0.4005812266942547,0.21228959018359123,0.02
10,NR_026493.1,1,1488,6,1458,97.9839,5.66062,18.3,5.67,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,5.660618279569892,0.9910934791416218,0.17508572918944953,0.06
11,NR_026494.1,1,1499,3,1452,96.8646,2.80787,19.5,0.333,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,2.80787191460974,0.5972290425718286,0.21269810758260183,0.03
12,NR_027196.1,1,1342,1,1304,97.1684,0.971684,18.9,1.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.9716840536512668,0.1658739085302745,0.17070765739848803,0.01
13,NR_027549.1,1,1473,1,1418,96.2661,0.962661,19.4,1.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9626612355736592,0.1895905617309457,0.1969442153946989,0.01
14,NR_027558.1,1,1365,2,1358,99.4872,1.91355,17.5,60.0,169435,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus colihominis,1.9135531135531136,0.2987142991671769,0.15610452464134628,0.02
15,NR_028682.1,1,1538,1,1453,94.4733,0.944733,22.1,60.0,137732,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.9447334200260078,0.22849985801302075,0.2418670210764115,0.01
16,NR_028686.1,1,1522,997,1504,98.8173,928.147,18.9,55.5,67826,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sedlakii,928.146517739816,185.72091365916938,0.20009870220860093,9.86
17,NR_029097.1,1,1374,75,1323,96.2882,68.722,18.9,2.63,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,68.72197962154294,15.157969647182725,0.22056945580815326,0.74
18,NR_029207.1,1,1426,7,1397,97.9663,6.223,17.1,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,6.223001402524544,1.3930013290240757,0.22384718223893757,0.07
19,NR_029356.1,1,1550,15,1462,94.3226,13.4252,19.1,38.3,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,13.425161290322581,3.5506309034726624,0.264475847007671,0.15
20,NR_036800.1,1,1481,52,1465,98.9196,49.056,18.7,48.3,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,49.056043214044564,7.448601662098544,0.15183861506314958,0.51
21,NR_036928.1,1,1431,1,1325,92.5926,0.925926,16.2,1.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.9259259259259259,0.2618914004394599,0.2828427124746167,0.01
22,NR_037088.1,1,1453,5,1446,99.5182,4.73228,17.9,4.2,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,4.7322780454232625,0.662045548357686,0.13989996826115733,0.05
23,NR_040866.1,1,1425,2,1392,97.6842,1.84351,19.3,30.5,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,1.8435087719298247,0.42227658362848836,0.2290613367607902,0.02
24,NR_040877.1,1,1494,3,1456,97.4565,2.57831,19.4,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,2.5783132530120483,0.6607859855808284,0.2562861532860222,0.03
25,NR_041342.1,1,1488,42,1477,99.2608,39.3333,19.0,29.9,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,39.333333333333336,6.551833582859869,0.16657204024220004,0.42
26,NR_041343.1,1,1492,13,1454,97.4531,12.2815,19.5,60.0,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,12.281501340482574,2.1520252692246817,0.17522493460397429,0.13
27,NR_041351.1,1,1493,115,1493,100.0,108.538,18.9,53.3,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,108.53784326858674,17.713903928875318,0.16320486380994928,1.14
28,NR_041590.1,1,1342,1908,1313,97.839,1769.86,19.4,31.8,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1769.8561847988078,370.12340074116406,0.2091262577830518,18.86
29,NR_041627.1,1,1481,2,1415,95.5436,1.71033,18.8,0.0,762982,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,1.7103308575286968,0.5430376573364837,0.31750444947308815,0.02
30,NR_041668.1,1,1484,1,1403,94.5418,0.945418,17.0,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.9454177897574124,0.22716292075869945,0.24027781497213827,0.01
31,NR_042152.1,1,1456,3,1436,98.6264,2.60646,20.0,0.333,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.606456043956044,0.6064552661376639,0.23267427338509583,0.03
32,NR_042499.1,1,1368,2,1367,99.9269,1.93129,18.5,15.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,1.9312865497076024,0.25583959886109575,0.13247107162830393,0.02
33,NR_042745.1,1,1493,1,1410,94.4407,0.944407,19.5,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.9444072337575352,0.22913360858672552,0.24262161533332,0.01
34,NR_042832.1,1,1456,1,1114,76.511,0.76511,14.3,1.0,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,0.7651098901098901,0.423930119437059,0.5540774271996032,0.01
35,NR_042927.1,1,1471,1,1455,98.9123,0.989123,21.5,1.0,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,0.9891230455472467,0.10372389461732538,0.10486450101861557,0.01
36,NR_043224.1,1,1455,23,1455,100.0,21.2948,17.9,1.61,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,21.29484536082474,2.9226584118883188,0.1372472240284503,0.23
37,NR_043656.1,1,1540,7,1491,96.8182,6.17987,17.6,0.857,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,6.17987012987013,1.516398667303121,0.24537710913594685,0.07
38,NR_043657.1,1,1553,561,1525,98.197,502.751,17.7,11.1,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,502.75144880875723,116.0349272950873,0.23079978699221232,5.55
39,NR_043660.1,1,1470,1,1384,94.1497,0.941497,17.7,60.0,197614,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,0.9414965986394558,0.23469289164734,0.24927640948091748,0.01
40,NR_043681.1,1,1420,3,1414,99.5775,2.80986,18.0,9.67,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,2.8098591549295775,0.4631961618882718,0.16484675435622706,0.03
41,NR_044473.1,1,1399,306,1399,100.0,290.678,17.6,35.2,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,290.6783416726233,20.877792986682476,0.07182438452946766,3.03
42,NR_044490.1,1,1482,53,1481,99.9325,49.9028,18.9,54.5,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,49.902834008097166,7.879833332305684,0.15790352369621158,0.52
43,NR_044644.2,1,1469,2,1439,97.9578,1.91423,18.2,10.5,39484,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Agathobaculum,Agathobaculum desmolans,1.9142273655547992,0.3453401240315154,0.18040705625970702,0.02
44,NR_044650.1,1,1377,1,902,65.5047,0.655047,19.6,1.0,39029,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,0.6550472040668119,0.47535288419348587,0.7256772966013636,0.01
45,NR_074376.1,1,1497,1,1018,68.0027,0.680027,18.6,0.0,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,0.6800267201068805,0.46646584017220405,0.6859522227286733,0.01
46,NR_074515.1,1,1510,13,1451,96.0927,12.202,19.3,17.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,12.201986754966887,2.549301168978605,0.20892508901805665,0.13
47,NR_074809.1,1,1535,1,1396,90.9446,0.909446,19.2,1.0,585394,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,0.9094462540716612,0.2869734570072341,0.3155474616805905,0.01
48,NR_074902.1,1,1542,2,1475,95.655,1.84825,17.0,0.5,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.8482490272373542,0.46435196212562885,0.2512388510869192,0.02
49,NR_074980.1,1,1551,1,1463,94.3262,0.943262,20.8,0.0,479436,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.9432624113475178,0.23134051674184625,0.24525573579398738,0.01
50,NR_102852.1,1,1519,1,1368,90.0592,0.900592,14.6,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9005924950625411,0.29920837705446757,0.3322350327088715,0.01
51,NR_102893.1,1,1537,3,1461,95.0553,2.64216,17.7,1.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,2.642160052049447,0.7800322085284014,0.29522519194980373,0.03
52,NR_102980.1,1,1552,1983,1526,98.3247,1828.44,19.0,2.16,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1828.443943298969,411.787917966785,0.22521221909806918,19.61
53,NR_104700.1,1,1493,3,1454,97.3878,2.82184,20.8,10.3,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,2.821835231078366,0.551808918038988,0.1955496593003107,0.03
54,NR_104735.1,1,1511,2,1395,92.323,1.78094,19.8,1.5,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.7809397749834546,0.5697486677074519,0.3199146179509327,0.02
55,NR_104800.1,1,1522,1,1312,86.2024,0.862024,20.2,1.0,290055,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena fissicatena,0.8620236530880421,0.34487515799893276,0.4000762122518107,0.01
56,NR_104899.1,1,1480,2,1445,97.6351,1.89122,18.9,2.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,1.8912162162162163,0.3797988539566233,0.20082254514319486,0.02
57,NR_112143.1,1,1397,1,1361,97.423,0.97423,20.6,4.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.9742304939155333,0.158446958445496,0.16263806094662595,0.01
58,NR_112848.1,1,1525,2,1391,91.2131,1.63016,15.6,0.0,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,1.6301639344262295,0.6393708275271236,0.39221259532536745,0.02
59,NR_112899.1,1,1491,3,1428,95.7746,2.77129,19.2,0.333,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,2.7712944332662643,0.6708510874891477,0.24207138708768614,0.03
60,NR_112901.1,1,1469,24,1440,98.0259,22.712,18.5,0.0417,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,22.712049012933967,3.6528378639761265,0.16083259867464722,0.24
61,NR_112935.1,1,1488,7,1449,97.379,6.39852,18.7,56.0,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,6.398521505376344,1.1983065860908464,0.18727866821795813,0.07
62,NR_112938.1,1,1478,1,1386,93.7754,0.937754,16.3,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.9377537212449256,0.2416023169098748,0.2576394115388131,0.01
63,NR_112943.1,1,1476,38,1476,100.0,36.1016,18.7,58.6,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,36.10162601626016,5.003031337031867,0.1385818836741177,0.38
64,NR_112944.1,1,1461,6,1453,99.4524,5.83436,20.1,36.8,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,5.834360027378508,0.597688409676827,0.10244283980969549,0.06
65,NR_112945.1,1,1477,6,1451,98.2397,5.67163,18.0,30.2,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,5.671631685849695,0.946697701848147,0.16691805009307786,0.06
66,NR_112946.1,1,1489,18,1473,98.9255,17.0047,19.1,10.6,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,17.004701141705844,2.8283044934366703,0.16632485745368095,0.18
67,NR_112947.1,1,1465,4,1451,99.0444,3.89829,20.6,32.2,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,3.898293515358362,0.45391413675007525,0.11643918934317286,0.04
68,NR_113073.1,1,1481,1,1404,94.8008,0.948008,15.2,1.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.9480081026333559,0.22201067536238286,0.23418647450975,0.01
69,NR_113077.1,1,1480,66,1474,99.5946,62.6209,18.7,41.8,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,62.62094594594595,8.748140755197856,0.13969991387145766,0.65
70,NR_113078.1,1,1488,4,1440,96.7742,3.39919,17.4,0.75,454155,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,3.399193548387097,0.886305243155201,0.260739858010071,0.04
