index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024861.1,1,1511,1,1291,85.4401,0.854401,10.5,1.0,67824,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.8544010589013898,0.35270368505244254,0.4128081085315574,0.01
1,NR_025230.1,1,1411,16,1408,99.7874,14.5124,27.7,1.38,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,14.512402551382,2.1171455843845206,0.1458852575849274,0.15
2,NR_025514.1,1,1518,416,1508,99.3412,386.132,24.8,24.5,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,386.1317523056654,65.7019142385561,0.17015413481599895,3.95
3,NR_025525.1,1,1475,2,1438,97.4915,1.92475,34.4,55.5,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,1.9247457627118645,0.34606434168191913,0.1797974300742623,0.02
4,NR_025567.1,1,1498,8,1454,97.0628,7.39186,31.0,13.6,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,7.391855807743658,1.4285335270666852,0.19325776425050975,0.08
5,NR_025569.1,1,1494,1,1305,87.3494,0.873494,10.1,5.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.8734939759036144,0.33241878701978966,0.38056219755369025,0.01
6,NR_026100.1,1,1499,7,1447,96.531,6.72315,38.7,2.57,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,6.723148765843896,1.298664253934188,0.19316309948872273,0.07
7,NR_026331.1,1,1488,165,1483,99.664,159.259,33.9,0.424,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,159.25940860215053,20.44366551930695,0.1283670817237412,1.57
8,NR_026332.1,1,1487,2363,1487,100.0,2280.15,35.0,46.8,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,2280.1492938802958,288.01520178715714,0.1263141859000911,22.45
9,NR_026409.1,1,1495,2,1447,96.7893,1.85151,31.4,4.5,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.851505016722408,0.4366443289929719,0.2358321068802359,0.02
10,NR_026493.1,1,1488,5,1454,97.7151,4.72312,22.6,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,4.723118279569892,0.8279089847834789,0.175288641058312,0.05
11,NR_026494.1,1,1499,1,1407,93.8626,0.938626,24.5,1.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9386257505003336,0.24001552241056878,0.25570950113251073,0.01
12,NR_027549.1,1,1473,24,1473,100.0,22.74,24.2,5.5,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,22.73998642226748,3.1030518232221405,0.13645794529514607,0.23
13,NR_028812.1,1,1408,1,985,69.9574,0.699574,34.3,6.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.6995738636363636,0.45844331487464474,0.6553179566939084,0.01
14,NR_029097.1,1,1374,105,1322,96.2154,97.3224,32.4,1.9,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,97.32241630276565,20.965594772770874,0.21542410853783012,1.0
15,NR_029207.1,1,1426,13,1396,97.8962,11.7391,29.8,1.38,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,11.73913043478261,2.317528263532386,0.19741907430090694,0.12
16,NR_029356.1,1,1550,1,1436,92.6452,0.926452,35.4,29.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.9264516129032258,0.26103452233801705,0.2817573186796145,0.01
17,NR_036800.1,1,1481,7,1451,97.9743,6.67792,32.2,48.0,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,6.677920324105334,1.0546728901408289,0.1579343326894406,0.07
