index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025514.1,1,1518,175,1508,99.3412,165.02,31.2,29.1,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,165.0197628458498,28.245551926503843,0.17116466197378377,4.0
1,NR_025518.1,1,1494,1,713,47.7242,0.477242,31.2,7.0,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.47724230254350736,0.49948181869461217,1.0466000520753864,0.02
2,NR_025525.1,1,1475,1,1428,96.8136,0.968136,36.1,52.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9681355932203389,0.17563902288569627,0.18141985907311065,0.02
3,NR_025567.1,1,1498,15,1454,97.0628,14.257,35.3,13.9,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,14.257009345794392,2.6165810254853605,0.18352944590425013,0.34
4,NR_025981.1,1,1477,1,1263,85.5112,0.855112,39.7,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.8551117129316181,0.3519881693164879,0.4116282866828604,0.02
5,NR_026100.1,1,1499,17,1468,97.932,16.3082,35.8,2.35,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,16.308205470313542,3.06126122080177,0.18771294158479315,0.39
6,NR_026312.1,1,1482,5,1367,92.2402,3.96626,26.6,17.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,3.9662618083670713,1.5780018392260542,0.3978561969603628,0.11
7,NR_026330.1,1,1474,1,1433,97.2185,0.972185,39.0,11.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.9721845318860244,0.16444381364945304,0.16914876574968163,0.02
8,NR_026409.1,1,1495,2,1472,98.4615,1.94783,34.1,5.5,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.9478260869565218,0.28323316650851493,0.14540988459142506,0.05
9,NR_026493.1,1,1488,7,1454,97.7151,6.7379,32.6,4.43,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,6.737903225806452,1.1137526951274095,0.16529662979748505,0.16
10,NR_026494.1,1,1499,1,1401,93.4623,0.934623,19.0,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9346230820547031,0.24718975817227945,0.2644806905783347,0.02
11,NR_028862.1,1,1537,5,1500,97.5927,4.82563,34.5,60.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,4.825634352635003,0.8278143009879072,0.1715451773787803,0.11
12,NR_029097.1,1,1374,87,1323,96.2882,80.6936,33.8,1.53,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,80.69359534206696,17.48170188386113,0.21664299142645363,1.99
13,NR_029356.1,1,1550,20,1454,93.8065,18.231,35.2,29.4,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,18.230967741935483,4.756205694864627,0.2608860792356208,0.46
14,NR_036800.1,1,1481,37,1451,97.9743,35.2478,36.7,56.2,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,35.24780553679946,5.3262282342420795,0.15110808043585533,0.85
15,NR_040866.1,1,1425,8,1408,98.807,7.82175,36.2,13.9,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,7.821754385964912,0.9263115364070365,0.11842759190561879,0.18
16,NR_041277.1,1,1490,242,1489,99.9329,232.366,34.7,57.5,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,232.36577181208054,38.250794213471366,0.16461458120607217,5.53
17,NR_041313.1,1,1485,1,1441,97.037,0.97037,33.2,35.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,0.9703703703703703,0.16956330581125284,0.17474081133220715,0.02
18,NR_041342.1,1,1488,1,1419,95.3629,0.953629,30.6,37.0,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,0.9536290322580645,0.21028718718127287,0.22051256837613392,0.02
19,NR_041343.1,1,1492,34,1453,97.3861,32.3908,35.0,53.5,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,32.39075067024129,5.697301484791922,0.1758928511041353,0.78
20,NR_041351.1,1,1493,4,1447,96.919,3.40857,25.5,1.0,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,3.408573342263898,0.9341228899288105,0.27405098735777444,0.09
21,NR_041446.1,1,1456,4,1437,98.6951,3.86951,32.8,5.75,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,3.8695054945054945,0.5579138708908786,0.14418221441553414,0.09
22,NR_041508.1,1,1461,2,1371,93.8398,1.76728,33.6,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,1.7672826830937713,0.5493298214544107,0.3108330244558071,0.05
23,NR_041590.1,1,1342,1124,1305,97.2429,1057.49,35.7,13.4,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1057.4918032786886,230.02360633382102,0.2175180985995796,25.69
24,NR_041668.1,1,1484,1,1443,97.2372,0.972372,36.5,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.9723719676549866,0.16390461913489923,0.16856164573540572,0.02
25,NR_042152.1,1,1456,1,1342,92.1703,0.921703,23.7,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.9217032967032966,0.26863791532390174,0.29145812571654317,0.02
26,NR_042745.1,1,1493,6,1458,97.6557,5.62425,27.8,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,5.624246483590087,1.0281380426568327,0.18280458469532584,0.14
27,NR_043016.1,1,1419,14,1416,99.7886,13.8781,36.2,16.7,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,13.878083157152924,0.7413624707445798,0.0534196590659909,0.32
28,NR_043142.1,1,1465,2,1448,98.8396,1.92833,37.7,25.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,1.9283276450511946,0.29957239460801044,0.1553534718940656,0.05
29,NR_043224.1,1,1455,3,1428,98.1443,2.89553,29.6,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,2.89553264604811,0.4675893888478402,0.16148648487386838,0.07
30,NR_043657.1,1,1553,31,1511,97.2956,28.6574,32.5,10.5,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,28.657437218287185,6.288295764265988,0.21942980163813233,0.71
31,NR_043681.1,1,1420,2,1274,89.7183,1.59296,36.5,12.5,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.5929577464788733,0.6685750968937405,0.41970673633470884,0.05
32,NR_044054.1,1,1438,1,1192,82.8929,0.828929,19.5,1.0,1121115,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia wexlerae,0.8289290681502086,0.37657093372409417,0.454286076086617,0.02
33,NR_044473.1,1,1399,6,1397,99.857,5.58685,24.9,2.83,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,5.586847748391708,0.9079105919690531,0.1625085616894454,0.14
35,NR_044688.3,1,1456,1,1372,94.2308,0.942308,20.1,8.0,852,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,0.9423076923076923,0.2331606856342714,0.24743582965269617,0.02
36,NR_074376.1,1,1497,9,1462,97.662,8.60989,34.6,46.8,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,8.609886439545757,1.5776862727044145,0.18324124061125835,0.21
37,NR_074515.1,1,1510,20,1490,98.6755,18.9238,34.3,23.9,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,18.923841059602648,3.7777881438093264,0.19963114950663458,0.46
38,NR_102852.1,1,1519,1,1395,91.8367,0.918367,27.5,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9183673469387755,0.2738042421428318,0.29814239699997236,0.02
39,NR_102980.1,1,1552,110,1519,97.8737,103.64,36.8,1.42,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,103.63981958762886,22.61995029865973,0.21825540017979536,2.51
40,NR_104700.1,1,1493,1,1432,95.9143,0.959143,31.2,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,0.9591426657736102,0.19795962332329972,0.20639226090899895,0.02
41,NR_104735.1,1,1511,1,1405,92.9848,0.929848,40.0,1.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,0.9298477829252151,0.2554033741246909,0.274672240784632,0.02
42,NR_104803.1,1,1521,14,1453,95.5293,13.1953,35.5,2.36,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,13.195266272189349,2.9028773407540593,0.2199938433127516,0.32
43,NR_104899.1,1,1480,1,1416,95.6757,0.956757,25.9,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,0.9567567567567568,0.20340419159163972,0.21259760138109238,0.02
44,NR_112143.1,1,1397,1,1382,98.9263,0.989263,42.0,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.9892627057981389,0.10306311035032838,0.10418174034689488,0.02
45,NR_112789.1,1,1468,1,1369,93.2561,0.932561,14.9,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0.9325613079019074,0.250780212349766,0.2689155235423349,0.02
46,NR_112901.1,1,1469,26,1439,97.9578,24.3145,36.5,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,24.314499659632403,3.8946911168071954,0.1601797763197763,0.59
47,NR_112938.1,1,1478,5,1452,98.2409,4.86874,34.2,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,4.868741542625169,0.6825367885366141,0.14018751715635294,0.11
48,NR_112940.1,1,1459,1,1441,98.7663,0.987663,33.0,1.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,0.9876627827278959,0.11038573432325888,0.11176459845776175,0.02
49,NR_112942.1,1,1473,16,1445,98.0991,15.5316,34.1,11.8,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,15.531568228105906,2.2082333865189097,0.14217710369535597,0.37
50,NR_112943.1,1,1476,9,1456,98.645,8.7229,37.8,60.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,8.72289972899729,1.2129791510327146,0.13905687199411937,0.21
51,NR_112945.1,1,1477,32,1475,99.8646,31.0988,35.5,36.5,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,31.098849018280298,4.229019906857937,0.1359863802152956,0.73
52,NR_112946.1,1,1489,37,1450,97.3808,35.2351,35.7,3.57,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,35.23505708529214,6.34733039181455,0.18014247504835348,0.85
53,NR_112947.1,1,1465,1,1443,98.4983,0.984983,36.2,39.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9849829351535836,0.12162052709068041,0.12347475550093334,0.02
