index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025514.1,1,1518,156,1508,99.3412,148.029,32.6,33.2,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,148.02898550724638,24.924216159083475,0.16837389024640295,1.85
1,NR_025518.1,1,1494,1,1411,94.4444,0.944444,31.6,60.0,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.9444444444444444,0.22906142364542517,0.24253562503633255,0.01
2,NR_025567.1,1,1498,18,1473,98.3311,17.1929,37.7,12.3,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,17.192923898531376,3.0911006453714887,0.17978911926874352,0.21
3,NR_026100.1,1,1499,60,1450,96.7312,57.2141,36.2,1.47,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,57.21414276184123,10.957077399823818,0.19150994615848027,0.71
4,NR_026312.1,1,1482,2,1360,91.7679,1.6336,24.1,5.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,1.6336032388663968,0.6299147162379178,0.38559835169954326,0.02
5,NR_026330.1,1,1474,2,1442,97.829,1.95047,39.7,25.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.9504748982360922,0.3008182729806264,0.15422822065163247,0.02
6,NR_026331.1,1,1488,11,1464,98.3871,10.7063,37.4,8.73,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,10.706317204301076,1.4124686261335289,0.13192852399012558,0.13
7,NR_026332.1,1,1487,3,1463,98.386,2.94082,37.0,57.7,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,2.940820443846671,0.3905337501321374,0.13279755006779978,0.04
8,NR_026409.1,1,1495,11,1467,98.1271,10.5599,34.8,0.909,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,10.559866220735787,1.6857442751993206,0.15963689690397062,0.13
9,NR_026493.1,1,1488,9,1462,98.2527,8.57191,29.3,2.78,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,8.571908602150538,1.3820823903016535,0.1612339158580055,0.11
10,NR_027549.1,1,1473,1,1437,97.556,0.97556,32.6,11.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9755600814663951,0.1544105207415459,0.15827884276429863,0.01
