index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024898.1,1,1504,1,1454,96.6755,0.966755,41.3,1.0,85403,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,0.9667553191489362,0.17927485056798853,0.18543973538807065,0.01
1,NR_025230.1,1,1411,7,1405,99.5748,6.81077,37.7,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,6.810772501771793,0.7836368076672969,0.11505843242648865,0.08
2,NR_025514.1,1,1518,261,1508,99.3412,248.984,36.7,34.2,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,248.98418972332016,42.389619666104586,0.1702502464642811,2.82
3,NR_025518.1,1,1494,272,1463,97.925,256.67,38.5,52.2,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,256.67001338688084,55.70816045216078,0.2170419509356218,2.94
4,NR_025525.1,1,1475,1,1426,96.678,0.96678,37.5,60.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9667796610169491,0.17921146185694226,0.18536949946633227,0.01
5,NR_025567.1,1,1498,20,1455,97.1295,18.978,39.2,12.3,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,18.97797062750334,3.5505385204950377,0.18708736514480165,0.22
6,NR_025981.1,1,1477,1,1361,92.1462,0.921462,38.4,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.9214624238320921,0.26901565994859516,0.29194425403679286,0.01
7,NR_026075.1,1,1468,1,1195,81.4033,0.814033,35.2,1.0,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,0.8140326975476839,0.3890802807531185,0.4779664034691029,0.01
8,NR_026100.1,1,1499,11,1448,96.5977,10.5484,39.5,1.91,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,10.548365577051367,2.025396377033045,0.19201044581156934,0.12
9,NR_026409.1,1,1495,3,1452,97.1237,2.74114,40.2,2.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.7411371237458195,0.6036788371209546,0.22022934638746391,0.03
