index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,1,1419,99.789,0.99789,39.1,37.0,61645,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,0.9978902953586498,0.04588304466441223,0.04598004898716997,0.01
1,NR_025230.1,1,1411,1,1340,94.9681,0.949681,32.3,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.9496810772501771,0.21860221582390132,0.23018487054292894,0.01
3,NR_025514.1,1,1518,375,1508,99.3412,352.066,29.4,31.5,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,352.0658761528327,59.3839221152244,0.16867275739454424,3.4
4,NR_025518.1,1,1494,5397,1469,98.3266,5030.36,32.8,47.2,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,5030.360107095047,1086.182987393623,0.21592549325874733,48.9
5,NR_025567.1,1,1498,17,1475,98.4646,15.9573,32.1,10.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,15.957276368491321,2.8401171593840058,0.1779825763368993,0.15
6,NR_025903.1,1,1537,1,1457,94.7951,0.947951,33.0,1.0,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,0.9479505530253741,0.2221267702107541,0.2343231611626143,0.01
7,NR_025934.1,1,1470,1,1442,98.0952,0.980952,38.7,25.0,2718,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium hominis,0.9809523809523809,0.13669238185149893,0.13934660285832415,0.01
8,NR_026075.1,1,1468,63,1422,96.8665,49.3406,20.3,9.14,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,49.34059945504087,17.690375550185355,0.35853588617837556,0.57
9,NR_026100.1,1,1499,16,1449,96.6644,15.3075,36.3,1.19,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,15.307538358905937,2.9502461783221934,0.19273158813322444,0.14
10,NR_026331.1,1,1488,6,1480,99.4624,5.89046,38.2,8.17,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,5.890456989247312,0.6922887906469746,0.11752717860612642,0.05
11,NR_026409.1,1,1495,2,1452,97.1237,1.9204,30.4,4.5,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.920401337792642,0.3616459578015443,0.18831790557760666,0.02
14,NR_026476.1,1,1463,47,1455,99.4532,39.0731,19.6,10.9,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,39.07313738892686,9.70695624390626,0.24843042797625883,0.43
15,NR_026493.1,1,1488,1,1437,96.5726,0.965726,32.2,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9657258064516129,0.18193260621723376,0.18838950455897274,0.01
16,NR_027549.1,1,1473,5,1457,98.9138,4.68703,31.1,3.6,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,4.687033265444671,0.6798038610193989,0.145039265249359,0.05
17,NR_028862.1,1,1537,22,1534,99.8048,20.9727,30.8,58.4,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,20.972674040338322,3.4666223616613006,0.16529233968895357,0.2
18,NR_028997.1,1,1428,1,1348,94.3978,0.943978,26.8,45.0,214851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum,Subdoligranulum variabile,0.9439775910364145,0.22996499441763382,0.2436127685670483,0.01
19,NR_029097.1,1,1374,67,1322,96.2154,62.5095,33.1,1.64,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,62.509461426491995,13.531067734405989,0.21646431477125824,0.61
20,NR_029207.1,1,1426,6,1416,99.2987,5.55189,24.7,6.83,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,5.551893408134642,1.0640958892738288,0.19166360213521283,0.05
21,NR_029356.1,1,1550,10,1454,93.8065,9.23161,32.2,13.1,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,9.231612903225807,2.406691071714903,0.26070103858816823,0.09
22,NR_036800.1,1,1481,6,1451,97.9743,5.66712,31.2,56.3,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,5.667116812964213,0.9536484505196302,0.16827753547236654,0.05
23,NR_037088.1,1,1453,2,1446,99.5182,1.8073,23.9,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,1.8072952512044047,0.4064540146523395,0.22489629980573086,0.02
24,NR_040866.1,1,1425,10,1408,98.807,9.62737,32.2,17.5,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,9.627368421052632,1.165929380539954,0.12110571960561517,0.09
25,NR_040877.1,1,1494,1,1163,77.8447,0.778447,8.99,0.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,0.7784471218206158,0.4152917051300375,0.5334873666932726,0.01
26,NR_041313.1,1,1485,2,1466,98.7205,1.95421,38.5,44.5,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,1.9542087542087543,0.2632178435998544,0.1346927972935161,0.02
27,NR_041342.1,1,1488,125,1488,100.0,118.222,32.0,8.16,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,118.22244623655914,19.430697264032034,0.16435709023607803,1.13
28,NR_041343.1,1,1492,115,1463,98.0563,108.387,32.8,51.7,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,108.38739946380697,19.079277304440325,0.17602855496880274,1.04
29,NR_041351.1,1,1493,29,1476,98.8614,26.564,29.2,19.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,26.563965170797054,4.786055132172145,0.18017096097662663,0.26
30,NR_041446.1,1,1456,26,1454,99.8626,24.2157,25.3,7.81,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,24.21565934065934,3.372916834412521,0.13928659909537214,0.24
31,NR_041464.1,1,1492,1,1031,69.1019,0.691019,27.7,12.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.6910187667560321,0.46207340406801484,0.6686843054020157,0.01
32,NR_041508.1,1,1461,3,1374,94.0452,2.78097,33.0,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,2.780971937029432,0.7380863113792759,0.2654058825806355,0.03
34,NR_041590.1,1,1342,759,1309,97.541,709.996,33.9,6.95,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,709.9962742175857,153.62940724361061,0.21638058229659005,6.88
35,NR_041626.1,1,1483,1,1456,98.1794,0.981794,29.8,1.0,762968,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,0.9817936614969656,0.1336969249509777,0.13617619485048074,0.01
