index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,5,1405,99.5748,4.89724,34.7,0.8,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,4.897236002834869,0.5093729698396897,0.10401233870387876,0.09
1,NR_025514.1,1,1518,323,1508,99.3412,305.264,32.8,31.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,305.264163372859,51.29211255736911,0.16802533252067112,5.61
2,NR_025518.1,1,1494,1406,1465,98.0589,1320.71,35.8,50.8,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1320.710843373494,281.5529214550574,0.21318286502129888,24.44
3,NR_025567.1,1,1498,13,1454,97.0628,12.3792,35.9,11.3,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,12.379172229639519,2.3052488684530013,0.1862199528118311,0.23
4,NR_026075.1,1,1468,7,1437,97.8883,5.71049,26.9,4.14,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,5.710490463215259,1.9729019910420758,0.345487310372154,0.12
5,NR_026314.1,1,1458,1,1392,95.4733,0.954733,12.5,8.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.9547325102880658,0.2078902212397512,0.21774708517784286,0.02
6,NR_026476.1,1,1463,3,1445,98.7697,2.77512,19.4,11.0,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,2.77511961722488,0.5539976841877851,0.1996301999918053,0.05
7,NR_028862.1,1,1537,27,1513,98.4385,25.8308,36.1,59.3,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,25.830839297332467,4.290221152680963,0.16608911167373533,0.47
8,NR_029097.1,1,1374,102,1323,96.2882,94.9869,34.8,1.22,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,94.98689956331877,21.370131180927675,0.22497977383378254,1.77
9,NR_036928.1,1,1431,1,1268,88.6094,0.886094,12.1,19.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.8860936408106219,0.3176974984566264,0.35853716111311706,0.02
