index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024898.1,1,1504,2,1460,97.0745,1.92221,33.0,3.5,85403,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,1.9222074468085106,0.3609037408469347,0.18775483439425453,0.02
1,NR_024899.1,1,1504,1,1428,94.9468,0.949468,32.2,1.0,85402,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia granulomatis,0.949468085106383,0.21903981480726492,0.23069739598748348,0.01
2,NR_025230.1,1,1411,9,1407,99.7165,7.7803,34.0,6.22,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,7.780297661233168,1.6777808136128856,0.2156448103486775,0.1
3,NR_025514.1,1,1518,359,1508,99.3412,339.85,32.3,36.3,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,339.8504611330698,58.80822909597998,0.1730414868348623,4.03
4,NR_025567.1,1,1498,29,1472,98.2644,27.4559,36.0,11.9,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,27.455941255006675,4.97037902364987,0.1810310918677212,0.33
5,NR_025796.1,1,1435,2,1333,92.892,1.8216,32.6,4.5,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.821602787456446,0.5373378135269194,0.29498078133555067,0.02
6,NR_025863.1,1,1411,4,1382,97.9447,3.88731,34.1,55.2,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,3.8873139617292702,0.601841563142755,0.15482195908740698,0.04
7,NR_025981.1,1,1477,1,1355,91.74,0.9174,36.6,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.9174001354096141,0.27527645551342805,0.30006149431242307,0.01
8,NR_026030.1,1,1466,3,1461,99.6589,2.95566,36.2,5.67,51048,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus porcinus,2.9556616643929057,0.2613299078307595,0.0884167193353089,0.03
9,NR_026032.1,1,1405,3,1379,98.1495,2.92028,38.0,2.33,749,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,2.920284697508897,0.4327121174621454,0.14817463442220674,0.03
