index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,2,1369,97.0234,1.79589,18.2,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.7958894401133947,0.47114932437918844,0.26234873587175805,0.01
1,NR_025514.1,1,1518,932,1508,99.3412,870.911,18.9,37.1,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,870.9110671936759,149.24022114064118,0.17136103416567638,6.14
2,NR_025518.1,1,1494,1,1327,88.822,0.88822,13.5,49.0,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.8882195448460509,0.3150961519909867,0.3547503022415479,0.01
3,NR_025525.1,1,1475,1,1370,92.8814,0.928814,16.0,28.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9288135593220339,0.25713601720017715,0.27684352216807395,0.01
4,NR_025567.1,1,1498,34,1476,98.5314,31.7029,19.3,7.62,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,31.70293724966622,5.817702777288822,0.18350674360149621,0.22
5,NR_025569.1,1,1494,2,1458,97.5904,1.72825,17.4,0.5,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,1.7282463186077643,0.49608103080679533,0.2870430131779056,0.01
6,NR_025904.1,1,1536,1,1445,94.0755,0.940755,23.5,5.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,0.9407552083333334,0.23608228719461288,0.25094975303178224,0.01
7,NR_025981.1,1,1477,4,1389,94.042,3.55518,16.6,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.5551794177386595,1.0305926007085786,0.2898848355068693,0.03
8,NR_026100.1,1,1499,84,1469,97.9987,78.7011,19.3,2.62,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,78.70113408939292,15.029526378326207,0.19096962899232015,0.55
9,NR_026106.1,1,1489,2,1351,90.732,1.61182,17.6,1.0,29322,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,1.6118200134318335,0.6502734702729059,0.40344049884848204,0.01
10,NR_026312.1,1,1482,9,1443,97.3684,7.13765,18.7,16.2,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,7.137651821862348,2.448100840432421,0.3429840655625684,0.06
11,NR_026314.1,1,1458,5,1454,99.7257,4.74691,18.1,3.6,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,4.746913580246914,0.5992743160168916,0.1262450444664973,0.03
12,NR_026330.1,1,1474,1,1392,94.4369,0.944369,19.0,2.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.9443690637720489,0.22920762457290328,0.24270979785952546,0.01
13,NR_026331.1,1,1488,499,1488,100.0,473.685,19.1,5.23,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,473.684811827957,62.15520579990987,0.1312163790096034,3.29
14,NR_026332.1,1,1487,68,1471,98.924,64.4997,19.2,28.4,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,64.49966375252185,8.631347983407846,0.13382004620249469,0.45
15,NR_026409.1,1,1495,23,1455,97.3244,21.2756,18.3,3.04,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,21.275585284280936,3.863252728907193,0.18158150186173652,0.15
16,NR_026493.1,1,1488,44,1468,98.6559,41.4704,18.9,2.7,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,41.47043010752688,6.664214884745351,0.16069799294258577,0.29
17,NR_026494.1,1,1499,5,1453,96.9313,4.71247,19.2,0.4,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,4.712474983322215,0.9294947295041701,0.19724130797377562,0.03
18,NR_027549.1,1,1473,42,1458,98.9817,39.0258,18.0,3.45,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,39.02579769178547,6.306120459762028,0.1615885089541527,0.28
19,NR_028726.1,1,1502,1,1377,91.6778,0.916778,15.3,1.0,94868,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.9167776298268975,0.2762180429947916,0.30129230252590916,0.01
20,NR_028740.1,1,1533,1,1164,75.9295,0.759295,18.3,4.0,100134,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna xylanovorans,0.7592954990215264,0.42751122112428386,0.5630366855528585,0.01
21,NR_028812.1,1,1408,1,1319,93.679,0.93679,16.5,4.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9367897727272727,0.24334069622826637,0.2597601973384375,0.01
22,NR_028862.1,1,1537,52,1533,99.7398,48.8321,19.2,59.6,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,48.83214053350683,8.476639116279557,0.17358729360764347,0.34
23,NR_028933.1,1,1472,3,1437,97.6223,2.67391,17.2,1.0,134605,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium equinum,2.6739130434782608,0.6549758650079601,0.24495032349891194,0.02
24,NR_029097.1,1,1374,278,1323,96.2882,255.039,19.2,2.01,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,255.03930131004367,56.06513859298573,0.21982940787948999,1.83
25,NR_029207.1,1,1426,4,1396,97.8962,3.73703,18.7,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.7370266479663394,0.7263740150009308,0.19437217965684506,0.03
26,NR_029356.1,1,1550,74,1466,94.5806,66.6381,18.9,35.2,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,66.63806451612903,17.389280238746053,0.26095116004663016,0.49
27,NR_036777.1,1,1418,2,1391,98.0959,1.86319,17.3,1.5,33039,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,1.8631875881523272,0.3951918283210765,0.21210522806937415,0.01
28,NR_036800.1,1,1481,477,1471,99.3248,448.156,18.9,48.0,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,448.15597569209996,67.60176997878158,0.15084429003625857,3.14
29,NR_036928.1,1,1431,3,1415,98.8819,2.5311,17.2,2.67,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,2.53109713487072,0.6122247395563623,0.24188117126039602,0.02
30,NR_037068.1,1,1441,2,1393,96.669,1.79112,16.3,1.0,29375,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,1.791117279666898,0.48152999073537767,0.2688433617395115,0.01
31,NR_037088.1,1,1453,4,1446,99.5182,3.77839,17.3,5.5,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,3.7783895388850652,0.5739477229318234,0.15190273978505273,0.03
32,NR_040866.1,1,1425,5,1408,98.807,4.42316,17.4,0.6,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,4.423157894736842,0.8648438818547237,0.19552634168538496,0.03
33,NR_041277.1,1,1490,719,1489,99.9329,673.626,18.8,56.9,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,673.6261744966442,113.25305388476123,0.1681244853191574,4.74
34,NR_041313.1,1,1485,1,1362,91.7172,0.917172,17.9,50.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,0.9171717171717172,0.27562249253644133,0.30051351058488646,0.01
