index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024570.1,1,1450,3,1407,97.0345,2.81931,17.3,1.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,2.8193103448275862,0.5911177666344632,0.20966750528864278,0.07
1,NR_024946.1,1,1458,69,1456,99.8628,66.9005,20.0,7.29,296,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,66.900548696845,5.333499197590793,0.07972280200210555,1.51
2,NR_025230.1,1,1411,11,1410,99.9291,9.88306,19.7,1.36,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,9.883061658398299,1.742393649492383,0.17630099960084278,0.24
3,NR_025514.1,1,1518,280,1508,99.3412,263.029,19.4,38.6,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,263.0289855072464,44.63575851821603,0.16969901029020365,6.14
4,NR_025525.1,1,1475,3,1442,97.7627,2.75864,20.8,47.3,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.75864406779661,0.5869064477384959,0.21275178432398167,0.07
5,NR_025567.1,1,1498,12,1455,97.1295,11.2677,20.7,6.08,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,11.267690253671562,2.1094320903607193,0.18721069206471697,0.26
6,NR_025796.1,1,1435,1,1311,91.3589,0.913589,16.9,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.913588850174216,0.28097021730348876,0.3075455849202947,0.02
7,NR_025981.1,1,1477,5,1443,97.698,4.5545,18.2,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,4.5545023696682465,0.9931595967373863,0.21806105609946774,0.11
8,NR_026100.1,1,1499,30,1454,96.998,28.3316,21.1,2.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,28.33155436957972,5.497541295198016,0.1940430526148915,0.66
9,NR_026106.1,1,1489,1,1333,89.5232,0.895232,19.9,1.0,29322,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.8952316991269308,0.3062546391570906,0.34209539212671264,0.02
