index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,5,1402,99.3622,4.55705,30.2,8.8,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,4.557051736357193,0.7843966182547127,0.17212809150192843,0.08
1,NR_025514.1,1,1518,91,1508,99.3412,85.6397,32.5,32.2,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,85.63965744400527,14.633373983407067,0.17087146796418434,1.4
2,NR_025518.1,1,1494,118,1446,96.7871,110.966,35.3,50.6,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,110.96586345381526,24.143275745965937,0.21757390060786155,1.81
3,NR_025567.1,1,1498,15,1455,97.1295,14.3151,34.0,12.8,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,14.315086782376502,2.6149512396588315,0.1826710015393084,0.23
4,NR_025569.1,1,1494,3,1458,97.5904,2.68273,29.3,1.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,2.682730923694779,0.68235283648666,0.254350084259249,0.05
5,NR_025863.1,1,1411,1,1270,90.0071,0.900071,18.5,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9000708717221828,0.29990548110938714,0.33320207389397266,0.02
6,NR_025904.1,1,1536,1,1455,94.7266,0.947266,38.5,14.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,0.947265625,0.22350270846985137,0.23594512729188433,0.02
7,NR_026075.1,1,1468,2,1414,96.3215,1.80245,29.4,1.0,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,1.8024523160762942,0.48175935775957407,0.26727994602836536,0.03
8,NR_026100.1,1,1499,21,1449,96.6644,20.0407,37.0,1.62,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,20.04069379586391,3.8606927380864553,0.19264266883231573,0.32
9,NR_026312.1,1,1482,3,1369,92.3752,2.60594,31.9,10.3,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,2.6059379217273952,0.8480619114150674,0.3254344258718617,0.05
10,NR_026331.1,1,1488,683,1488,100.0,665.11,37.3,12.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,665.1102150537635,83.55573249805838,0.12562689702683974,10.49
11,NR_026332.1,1,1487,3,1464,98.4533,2.84196,22.0,11.7,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,2.8419636852723604,0.4891983657458609,0.1721339256659004,0.05
12,NR_026409.1,1,1495,10,1453,97.1906,9.60535,35.0,3.7,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,9.605351170568563,1.694997003901313,0.17646382457050575,0.15
13,NR_026476.1,1,1463,1,1421,97.1292,0.971292,39.4,1.0,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,0.9712918660287081,0.16698496044607786,0.17192047651837572,0.02
14,NR_026493.1,1,1488,5,1474,99.0591,4.78226,33.4,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,4.782258064516129,0.7375542685078225,0.1542271994856155,0.08
15,NR_027549.1,1,1473,29,1457,98.9138,27.4128,32.3,8.52,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,27.41276306856755,4.228298296749401,0.1542456076453569,0.45
16,NR_028862.1,1,1537,39,1513,98.4385,37.1841,33.9,58.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,37.18412491867274,6.210726583071062,0.1670262940611041,0.6
17,NR_029097.1,1,1374,61,1323,96.2882,57.1521,34.8,1.26,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,57.15211062590975,12.631123297198986,0.2210088684191604,0.94
18,NR_029356.1,1,1550,4,1457,94.0,3.72129,31.1,47.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,3.721290322580645,0.9677367741797852,0.2600540915358299,0.06
19,NR_036800.1,1,1481,56,1451,97.9743,53.5854,35.0,56.4,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,53.58541525995949,8.054148488794521,0.1503048628012183,0.86
20,NR_037088.1,1,1453,1,1395,96.0083,0.960083,29.0,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9600825877494839,0.19576519723826694,0.2039045387721877,0.02
21,NR_040866.1,1,1425,3,1401,98.3158,2.91439,30.7,8.67,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,2.9143859649122805,0.43168790523052064,0.1481231073810479,0.05
22,NR_040877.1,1,1494,6,1455,97.3896,5.36814,28.0,0.833,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,5.3681392235609104,1.0456525114618964,0.19478863492818868,0.09
23,NR_041313.1,1,1485,2,1446,97.3737,1.93199,37.8,38.5,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,1.931986531986532,0.34045981951986926,0.1762226671268755,0.03
24,NR_041342.1,1,1488,9,1449,97.379,8.54368,34.1,32.8,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,8.543682795698924,1.4799649031092579,0.1732232970838178,0.14
25,NR_041343.1,1,1492,9,1453,97.3861,8.63539,32.0,56.0,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,8.63538873994638,1.4753677858666117,0.1708513455846775,0.14
26,NR_041351.1,1,1493,5,1457,97.5887,4.7361,31.1,48.2,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,4.7361018084393836,0.8434071622549901,0.17808045442606424,0.08
27,NR_041446.1,1,1456,1,1392,95.6044,0.956044,29.6,1.0,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,0.9560439560439561,0.2049973418261305,0.21442250696756177,0.02
28,NR_041590.1,1,1342,1288,1315,97.9881,1216.26,35.1,35.9,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1216.2622950819673,252.4667006301473,0.2075758671883624,19.79
29,NR_043142.1,1,1465,1,1422,97.0648,0.970648,35.1,1.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.9706484641638226,0.16878987878494073,0.17389393278476664,0.02
30,NR_043224.1,1,1455,3,1428,98.1443,2.89897,33.1,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,2.8989690721649484,0.46317925219295775,0.1597737818731042,0.05
31,NR_043656.1,1,1540,1,1225,79.5455,0.795455,10.6,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.7954545454545454,0.4033690761204304,0.5070925528371125,0.02
32,NR_043657.1,1,1553,52,1515,97.5531,46.6362,32.8,15.8,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,46.63618802318094,11.076548212536023,0.23750972543103918,0.8
33,NR_043660.1,1,1470,2,1463,99.5238,1.98503,40.5,60.0,197614,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,1.985034013605442,0.1557748861967338,0.0784746685089783,0.03
34,NR_043680.1,1,1395,1,1305,93.5484,0.935484,28.7,1.0,358742,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster aldenensis,0.9354838709677419,0.24567010018915864,0.2626128657194455,0.02
35,NR_044270.1,1,1454,1,1419,97.5928,0.975928,39.1,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.9759284731774416,0.1532712902633421,0.15705176606264934,0.02
36,NR_044473.1,1,1399,48,1397,99.857,45.3667,29.7,33.1,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,45.36669049320943,3.695416454373362,0.08145660206195773,0.74
37,NR_044490.1,1,1482,18,1455,98.1781,17.3536,35.1,51.5,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,17.35357624831309,2.7513615873358153,0.1585472382157119,0.28
38,NR_044688.3,1,1456,3,1426,97.9396,2.91621,35.9,1.0,852,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,2.916208791208791,0.44765680576407085,0.1535064317457577,0.05
39,NR_074515.1,1,1510,60,1485,98.3444,56.5033,35.7,24.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,56.503311258278146,11.482768069829811,0.20322292294237007,0.92
40,NR_074902.1,1,1542,391,1506,97.6654,366.877,37.6,0.675,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,366.8774319066148,83.54887753974899,0.2277296728380272,6.01
41,NR_074910.1,1,1544,1,1344,87.0466,0.870466,9.01,1.0,90371,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.8704663212435233,0.3357896734926377,0.3857583749052326,0.02
42,NR_102980.1,1,1552,287,1526,98.3247,268.41,35.8,1.59,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,268.4104381443299,59.19762872544145,0.22054890687078887,4.41
43,NR_104737.1,1,1521,1,1300,85.4701,0.854701,20.2,1.0,1732,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,0.8547008547008547,0.35240219022372954,0.41231056256176357,0.02
44,NR_104803.1,1,1521,1,1450,95.332,0.95332,37.6,1.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0.9533201840894149,0.2109521526250427,0.22128153389151028,0.02
45,NR_104826.1,1,1530,6,1464,95.6863,5.65556,33.5,0.333,624,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,5.655555555555556,1.2360272057885808,0.2185509794125192,0.09
46,NR_104901.1,1,1515,119,1484,97.9538,113.615,36.8,1.62,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,113.61452145214521,20.80148002680688,0.18308821584544124,1.83
47,NR_104940.1,1,1478,1,1010,68.3356,0.683356,13.3,1.0,565,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,0.6833558863328822,0.46516730210439367,0.6807101708022711,0.02
48,NR_112143.1,1,1397,5,1382,98.9263,4.86256,33.8,4.2,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,4.862562634216178,0.6087009448056065,0.12518110111783193,0.08
49,NR_112899.1,1,1491,4,1430,95.9088,3.78538,34.1,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,3.785378940308518,0.816217766645649,0.21562379342109544,0.06
50,NR_112901.1,1,1469,3,1454,98.9789,2.92376,38.8,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,2.9237576582709326,0.4037442673797751,0.13809087980928744,0.05
51,NR_112938.1,1,1478,1,851,57.5778,0.575778,31.5,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.5757780784844384,0.4942243243924837,0.8583590498849483,0.02
52,NR_112943.1,1,1476,7,1474,99.8645,6.82385,34.1,55.7,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,6.823848238482385,0.8459214047645837,0.12396544811681151,0.11
