index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024946.1,1,1458,7,1450,99.4513,6.8642,38.9,8.0,296,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,6.864197530864198,0.6148098566908048,0.08956762300711364,0.03
1,NR_025230.1,1,1411,10,1397,99.0078,9.47271,39.5,4.2,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,9.472714386959604,1.34478005017316,0.1419635381411289,0.05
2,NR_025514.1,1,1518,840,1514,99.7365,798.311,36.3,32.8,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,798.3109354413702,134.88644821492142,0.1689648008395944,4.06
3,NR_025525.1,1,1475,3,1441,97.6949,2.91525,39.5,59.3,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.9152542372881354,0.47329123843606696,0.16234990155655787,0.01
4,NR_025567.1,1,1498,58,1474,98.3979,55.0788,38.4,10.8,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,55.07877169559413,10.319615427752993,0.1873610305761136,0.28
5,NR_025981.1,1,1477,2,1394,94.3805,1.8524,37.9,2.5,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.852403520649966,0.48805915453156856,0.26347345440172765,0.01
6,NR_026100.1,1,1499,138,1472,98.1988,131.96,39.2,1.93,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,131.9599733155437,25.11669360799348,0.19033569784024015,0.67
7,NR_026151.1,1,1473,2,1425,96.7413,1.92193,34.3,60.0,36835,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,[Clostridium] colinum,1.921928038017651,0.37033747693716945,0.19269060527320755,0.01
8,NR_026312.1,1,1482,3,1368,92.3077,2.44534,37.4,23.7,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,2.445344129554656,0.9864373369690052,0.40339407654196074,0.01
9,NR_026331.1,1,1488,9,1488,100.0,8.82527,38.8,2.44,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,8.825268817204302,0.9866616805284932,0.1117996177753882,0.04
10,NR_026409.1,1,1495,16,1467,98.1271,15.0268,36.1,2.69,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,15.02675585284281,2.722006166259463,0.18114396699567759,0.08
11,NR_026493.1,1,1488,19,1475,99.1263,18.3797,37.6,2.84,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,18.379704301075268,2.8239646344542213,0.15364581432841717,0.09
12,NR_027549.1,1,1473,1,1431,97.1487,0.971487,40.3,29.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9714867617107943,0.16643387134675605,0.17131872291668182,0.0
13,NR_028726.1,1,1502,1,1415,94.2077,0.942077,27.8,1.0,94868,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.9420772303595206,0.23359735100736115,0.24795987364880315,0.0
14,NR_028862.1,1,1537,131,1534,99.8048,125.819,38.2,59.7,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,125.81912817176317,20.60395382513272,0.16375851688469054,0.63
