index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024815.1,1,1490,5,1442,96.7785,4.76644,32.1,9.0,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,4.766442953020134,0.927116532879003,0.1945091008152231,0.04
1,NR_025230.1,1,1411,45,1411,100.0,42.8327,32.2,1.58,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,42.83274273564847,5.282154227712304,0.1233204761206225,0.37
2,NR_025514.1,1,1518,1052,1508,99.3412,989.969,29.9,34.9,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,989.9690382081686,168.71511554677897,0.17042463858480988,8.57
3,NR_025518.1,1,1494,130,1462,97.8581,119.7,33.0,45.1,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,119.70013386880856,25.9605258470981,0.21687967262886151,1.06
4,NR_025525.1,1,1475,3,1442,97.7627,2.86169,28.0,38.3,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.8616949152542372,0.5114192699098881,0.17871201684839727,0.02
5,NR_025567.1,1,1498,48,1477,98.5981,45.5587,33.1,10.6,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,45.55874499332443,8.294774942628413,0.18206767863872936,0.39
6,NR_025796.1,1,1435,2,1329,92.6132,1.75331,19.0,3.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.7533101045296167,0.5775544845127814,0.32940806251027077,0.02
7,NR_025981.1,1,1477,7,1444,97.7657,6.44753,30.6,1.86,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,6.447528774542993,1.4287841534303003,0.22160182658999827,0.06
8,NR_026075.1,1,1468,2,1216,82.8338,1.5688,25.4,11.0,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,1.568801089918256,0.7671966245411012,0.48903371464452305,0.02
9,NR_026100.1,1,1499,19,1464,97.6651,18.1908,34.9,2.21,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,18.19079386257505,3.4377561599313267,0.18898329484146467,0.15
10,NR_026312.1,1,1482,1,1016,68.556,0.68556,38.0,58.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.6855600539811066,0.4642924362581522,0.6772454631245881,0.01
