index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024815.1,1,1490,7,1447,97.1141,6.57852,18.1,11.9,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,6.578523489932886,1.2752977680131117,0.19385775090180946,0.08
1,NR_025230.1,1,1411,9,1411,100.0,8.48618,18.8,3.67,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,8.486180014174344,1.109357310789616,0.13072516832504996,0.1
2,NR_025514.1,1,1518,435,1508,99.3412,405.171,17.9,23.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,405.17127799736494,69.36689734861895,0.17120388614779866,4.86
3,NR_025525.1,1,1475,1,1424,96.5424,0.965424,22.6,60.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9654237288135593,0.18270400284964325,0.18924747486181445,0.01
4,NR_025567.1,1,1498,35,1497,99.9332,32.8498,19.0,8.94,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,32.8497997329773,5.837657145454557,0.1777075413824895,0.39
5,NR_025796.1,1,1435,4,1348,93.9373,3.63136,18.5,1.75,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,3.6313588850174217,1.0072866406480496,0.2773855938073213,0.04
6,NR_025981.1,1,1477,4,1438,97.3595,3.64861,20.1,6.5,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.6486120514556535,0.8733741659726489,0.2393716168383007,0.04
7,NR_026100.1,1,1499,16,1461,97.465,14.9446,19.3,2.12,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,14.94462975316878,2.91077044257844,0.1947703282485975,0.18
8,NR_026331.1,1,1488,40,1474,99.0591,37.9079,18.5,1.23,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,37.90793010752688,5.144052993449464,0.1356985986535856,0.45
9,NR_026332.1,1,1487,477,1486,99.9328,454.076,19.1,29.7,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,454.0759919300605,59.21611004258545,0.1304101319932948,5.33
10,NR_026409.1,1,1495,1,1386,92.709,0.92709,16.4,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9270903010033444,0.25998822048099274,0.2804346245447938,0.01
11,NR_026493.1,1,1488,8,1463,98.3199,7.50605,17.1,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,7.506048387096774,1.2982477760355522,0.1729602194234848,0.09
12,NR_027549.1,1,1473,11,1457,98.9138,10.3388,17.7,3.09,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,10.3387644263408,1.6267361713312192,0.15734338304359355,0.12
13,NR_027557.1,1,1482,1,1361,91.8354,0.918354,15.8,1.0,536231,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.918353576248313,0.2738252823247797,0.2981697784021481,0.01
