index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,8,1407,99.7165,7.64989,30.7,4.5,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,7.649893692416725,1.1063400448616878,0.14462162342966847,0.18
1,NR_025514.1,1,1518,166,1509,99.4071,157.84,32.8,34.3,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,157.8399209486166,26.111977635078272,0.16543329138880397,3.78
2,NR_025567.1,1,1498,25,1474,98.3979,23.743,35.6,11.3,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,23.742990654205606,4.398541101282669,0.18525640536793767,0.57
3,NR_025904.1,1,1536,3,1488,96.875,2.77604,33.1,3.67,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,2.7760416666666665,0.6171160735744077,0.2223007244395615,0.07
4,NR_026100.1,1,1499,9,1467,97.8652,8.50901,33.9,2.33,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,8.509006004002668,1.6213692273543356,0.19054743016888664,0.21
5,NR_026312.1,1,1482,7,1455,98.1781,6.22874,34.0,13.9,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,6.228744939271255,1.6969162046663413,0.2724330858320353,0.16
6,NR_026331.1,1,1488,2,1464,98.3871,1.95766,39.3,0.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1.9576612903225807,0.26982254882866963,0.13782902597221436,0.05
7,NR_026409.1,1,1495,1,1444,96.5886,0.965886,38.9,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9658862876254181,0.18152125771547048,0.18793232706691715,0.02
8,NR_026493.1,1,1488,1,1431,96.1694,0.961694,29.1,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9616935483870968,0.1919350603139827,0.1995802723600323,0.02
9,NR_028812.1,1,1408,1,1360,96.5909,0.965909,30.7,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9659090909090909,0.1814627207121759,0.1878672873255468,0.02
10,NR_029097.1,1,1374,109,1323,96.2882,102.306,34.9,2.72,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,102.3056768558952,21.92383958513372,0.21429739051543545,2.48
11,NR_040877.1,1,1494,2,1473,98.5944,1.89558,25.0,0.5,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,1.895582329317269,0.3487507283592703,0.18398078678275065,0.05
12,NR_041277.1,1,1490,1,1432,96.1074,0.961074,33.5,53.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,0.9610738255033557,0.19341904620719574,0.20125305785525255,0.02
13,NR_041342.1,1,1488,73,1488,100.0,69.9456,33.5,9.1,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,69.94556451612904,11.346467841448518,0.16221854695063745,1.66
14,NR_041343.1,1,1492,50,1479,99.1287,47.3961,35.1,53.9,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,47.39611260053619,8.255670626221828,0.17418455171212568,1.14
15,NR_041351.1,1,1493,7,1474,98.7274,6.60482,34.3,8.14,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,6.604822505023443,1.272314628162656,0.19263418921476985,0.16
16,NR_041446.1,1,1456,8,1441,98.9698,7.6875,31.7,1.12,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,7.6875,1.121962474397448,0.14594633813300134,0.18
17,NR_041508.1,1,1461,1,1348,92.2656,0.922656,30.6,0.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.9226557152635181,0.2671369430743043,0.28953047020145295,0.02
18,NR_041590.1,1,1342,598,1311,97.69,563.618,36.2,6.57,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,563.618479880775,122.37416865812912,0.21712234965045066,13.63
19,NR_042927.1,1,1471,2,1468,99.7961,1.99048,39.4,1.0,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,1.990482664853841,0.11621365409304152,0.05838466023595085,0.05
20,NR_043224.1,1,1455,5,1429,98.2131,4.81512,34.3,8.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,4.815120274914089,0.7612917914436828,0.15810441857701377,0.11
21,NR_043656.1,1,1540,1,1401,90.974,0.90974,39.2,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.9097402597402597,0.2865535195177057,0.3149838829816322,0.02
22,NR_043657.1,1,1553,100,1514,97.4887,92.3883,33.1,10.6,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,92.3882807469414,20.285865374809504,0.21957184624285894,2.28
23,NR_044473.1,1,1399,1,1311,93.7098,0.937098,27.1,11.0,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,0.9370979270907791,0.2427867420864314,0.259083640105963,0.02
24,NR_074376.1,1,1497,6,1470,98.1964,5.50234,34.9,2.0,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,5.502338009352037,1.0182836939384095,0.18506382054459136,0.14
25,NR_074515.1,1,1510,3,1450,96.0265,2.8596,36.9,42.0,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,2.8596026490066224,0.601452855572592,0.21032742286118897,0.07
26,NR_074902.1,1,1542,3,1464,94.9416,2.8275,37.2,0.667,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,2.827496757457847,0.6680178286392413,0.23625768159672247,0.07
27,NR_102980.1,1,1552,441,1527,98.3892,414.805,36.8,1.56,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,414.80476804123714,89.18995368364449,0.21501670317053304,10.05
28,NR_104735.1,1,1511,1,1392,92.1244,0.921244,36.9,1.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,0.9212442091330245,0.2693572279926653,0.2923841749259463,0.02
29,NR_104899.1,1,1480,1,1402,94.7297,0.947297,27.4,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,0.9472972972972973,0.22343931576724183,0.23587031906955627,0.02
30,NR_104901.1,1,1515,1,1443,95.2475,0.952475,39.3,13.0,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,0.9524752475247524,0.21275843197723932,0.223374237314981,0.02
31,NR_112835.1,1,1485,1,1385,93.266,0.93266,18.2,1.0,574930,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides gordonii,0.9326599326599326,0.25061002108994607,0.268704607450231,0.02
32,NR_112899.1,1,1491,34,1446,96.9819,31.9282,33.3,0.118,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,31.92823608316566,6.717012509260609,0.21037844031735256,0.77
33,NR_112901.1,1,1469,8,1438,97.8897,7.69367,35.3,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,7.693669162695711,1.2359905542710126,0.16065033836702508,0.18
34,NR_112946.1,1,1489,33,1470,98.724,31.4694,34.8,2.58,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,31.469442578912023,5.883058946134556,0.1869451272097476,0.75
35,NR_113015.1,1,1490,2,1434,96.2416,1.89262,33.9,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.8926174496644295,0.4135448264141401,0.21850418133229388,0.05
36,NR_113064.1,1,1490,80,1479,99.2617,75.3268,35.8,0.975,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,75.32684563758389,14.507527002022814,0.1925943782621951,1.82
37,NR_113094.1,1,1494,6,1474,98.6613,5.54016,32.7,1.33,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,5.540160642570281,1.1636767083502135,0.21004385674461992,0.14
38,NR_113097.1,1,1480,4,1444,97.5676,3.74122,30.6,1.25,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,3.741216216216216,0.7442962442445258,0.1989449957525552,0.09
39,NR_113110.1,1,1405,1,1210,86.121,0.86121,30.4,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.8612099644128114,0.3457272936996683,0.4014436757421768,0.02
40,NR_113164.1,1,1466,24,1466,100.0,22.9386,32.9,1.38,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,22.938608458390178,3.7693090657377817,0.16432160968156262,0.55
41,NR_113165.1,1,1466,81,1466,100.0,77.661,31.8,12.4,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,77.66098226466576,12.221983531172233,0.1573761131364546,1.85
42,NR_113195.1,1,1490,17,1466,98.3893,16.0221,34.0,1.82,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,16.022147651006712,3.0637816181481137,0.1912216567268751,0.39
43,NR_113231.1,1,1491,479,1491,100.0,457.258,35.2,20.9,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,457.25821596244134,74.82087523856578,0.16362937313456927,10.92
44,NR_113273.1,1,1469,47,1469,100.0,45.0858,32.3,0.468,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,45.0857726344452,7.1252144652880895,0.15803687169917718,1.07
45,NR_113274.1,1,1478,12,1457,98.5792,11.2679,35.0,1.83,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,11.267929634641407,1.961382908181088,0.17406772777060456,0.27
46,NR_113384.1,1,1469,8,1450,98.7066,7.75494,35.1,60.0,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,7.754935330156569,1.227042889966138,0.15822735299861804,0.18
47,NR_113410.1,1,1390,2,1375,98.9209,1.97194,37.5,6.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.9719424460431654,0.2210272866316355,0.11208607384822086,0.05
48,NR_113411.1,1,1493,122,1493,100.0,117.194,34.5,35.2,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,117.19423978566644,18.363116999823408,0.15668958673572392,2.78
49,NR_114789.1,1,1505,1,1289,85.6478,0.856478,22.5,1.0,1535,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,0.8564784053156146,0.3506039739415904,0.4093552992878926,0.02
50,NR_114807.1,1,1456,1,1222,83.9286,0.839286,14.0,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.8392857142857143,0.36726721073576907,0.4375949744936823,0.02
51,NR_115211.1,1,1485,1,1443,97.1717,0.971717,40.1,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.9717171717171718,0.1657797029408381,0.170604891799823,0.02
52,NR_115240.1,1,1469,2,1456,99.115,1.97686,40.5,0.5,28037,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,1.976855003403676,0.2007695713327306,0.10156008963077867,0.05
53,NR_116050.1,1,1454,1,1363,93.7414,0.937414,24.7,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.937414030261348,0.2422167750807644,0.25838825456157843,0.02
54,NR_116860.1,1,1455,7,1448,99.5189,6.73746,31.8,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,6.73745704467354,0.948034171910594,0.14071097828521006,0.16
55,NR_117373.1,1,1327,2,1272,95.8553,1.77694,39.2,5.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.7769404672192917,0.5061597800166395,0.28484903650639554,0.05
56,NR_118334.1,1,1455,2,1150,79.0378,1.34502,29.7,1.0,671218,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella rava,1.3450171821305843,0.803258558883474,0.5972106301356436,0.05
57,NR_121773.2,1,1532,1,1347,87.9243,0.879243,36.7,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.8792428198433421,0.32584487658588523,0.3705971424866935,0.02
58,NR_125570.1,1,1395,109,1364,97.7778,100.866,35.7,1.71,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,100.86594982078853,26.13227906333615,0.25907929395168666,2.48
59,NR_125571.1,1,1436,12,1429,99.5125,11.2862,33.2,8.33,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,11.286211699164346,1.8170821661767336,0.1610001845270432,0.27
60,NR_133027.1,1,1519,223,1519,100.0,214.01,36.4,1.13,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,214.00987491770903,34.87895793030956,0.16297826417459102,5.08
61,NR_133753.1,1,1426,1,1366,95.7924,0.957924,30.8,1.0,1179787,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella taiwanensis,0.9579242636746143,0.20076197034812704,0.20958021209109018,0.02
62,NR_134080.1,1,1566,159,1519,96.9987,148.835,35.1,1.13,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,148.8346104725415,34.765756593081555,0.233586505737491,3.62
63,NR_136472.1,1,1504,3,1464,97.3404,2.86968,33.4,12.0,1499973,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,2.86968085106383,0.5224084000490714,0.18204407638410644,0.07
64,NR_144607.1,1,1378,6,1342,97.3875,5.71045,32.9,1.0,1796615,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,5.71044992743106,1.0583380737089507,0.185333570411861,0.14
65,NR_144727.1,1,1478,1,1425,96.4141,0.964141,36.4,16.0,1673717,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Anaeromassilibacillus,Anaeromassilibacillus senegalensis,0.9641407307171854,0.18593918922410338,0.1928548222268244,0.02
66,NR_144744.1,1,1491,22,1446,96.9819,20.613,32.5,4.5,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,20.613011401743798,4.082623167043689,0.19806049137964923,0.5
67,NR_144746.1,1,1494,1,1096,73.3601,0.733601,14.8,1.0,1841864,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla,Marseilla massiliensis,0.7336010709504686,0.44207526469007036,0.6026098954808076,0.02
68,NR_144750.1,1,1493,93,1492,99.933,87.1996,34.2,40.8,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,87.19959812458139,18.134839888704,0.2079693058079797,2.12
69,NR_147373.1,1,1532,3,1501,97.9765,2.89752,33.9,1.0,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,2.897519582245431,0.47034136706732155,0.16232551798764058,0.07
70,NR_147379.1,1,1471,1,1343,91.2984,0.912984,12.5,1.0,1907654,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella bouchesdurhonensis,0.9129843643779741,0.28185796916056965,0.3087215730716292,0.02
71,NR_147381.1,1,1497,10,1456,97.2612,9.54242,35.2,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,9.542418169672679,1.7018117671270219,0.1783417721658489,0.23
72,NR_147400.1,1,1482,1,1247,84.143,0.84143,37.4,17.0,1958780,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium merdae,0.8414304993252362,0.36527416296601134,0.43411091380563654,0.02
73,NR_148589.1,1,1504,5,1492,99.2021,4.70811,27.7,9.6,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,4.70811170212766,0.7670322389624424,0.1629171709362397,0.11
74,NR_157635.1,1,1561,1,1432,91.7361,0.917361,21.7,1.0,1675036,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera hexanoica,0.91736066623959,0.275336293060041,0.3001396323091648,0.02
75,NR_163613.1,1,1478,2,1453,98.3085,1.93234,33.8,15.5,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,1.9323410013531799,0.31130492747841315,0.16110247997657376,0.05
76,NR_165737.1,1,1471,6,1471,100.0,5.89735,31.8,6.67,2382163,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,5.897348742352142,0.32928621081105325,0.055836313095453526,0.14
77,NR_169348.1,1,1367,3,1355,99.1222,2.93489,32.9,1.0,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,2.934893928310168,0.3412674422922458,0.11627931047195914,0.07
78,NR_170509.1,1,1538,2,1434,93.238,1.83485,34.0,1.5,2530391,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella freteri,1.834850455136541,0.5226047692726341,0.28482145114858654,0.05
79,NR_173570.1,1,1471,1,1396,94.9014,0.949014,33.2,1.0,1912090,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Gluceribacter,Gluceribacter canis,0.9490142760027193,0.21996858854335158,0.23178638520578093,0.02
80,NR_173691.1,1,1434,2,1430,99.7211,1.97768,31.5,15.0,1871031,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Thermophilibacter,Thermophilibacter mediterraneus,1.9776847977684797,0.1655174750253497,0.08369254555231011,0.05
81,NR_178427.1,1,1477,3,1436,97.2241,2.85308,33.6,60.0,1347366,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium massiliamazoniense,2.853080568720379,0.5415182669629127,0.189801253038496,0.07
82,NR_178499.1,1,1452,1,1263,86.9835,0.869835,21.3,4.0,1111454,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Srinivasan et al. 2021),0.8698347107438017,0.33648519540843136,0.3868380868828522,0.02
