index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024898.1,1,1504,1,1442,95.8777,0.958777,37.0,1.0,85403,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,0.9587765957446809,0.19880652704808627,0.20735438049952964,0.02
1,NR_025230.1,1,1411,2,1358,96.2438,1.79235,16.2,11.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.7923458540042523,0.4895486974350346,0.2731329426970478,0.03
2,NR_025514.1,1,1518,55,1488,98.0237,51.9993,31.2,40.7,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,51.99934123847167,8.926098259181758,0.17165791040017622,0.9
3,NR_025525.1,1,1475,3,1438,97.4915,2.85085,37.8,44.3,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.8508474576271188,0.5305490860071492,0.18610223587646732,0.05
4,NR_025567.1,1,1498,6,1453,96.996,5.75501,36.3,8.67,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.755006675567423,1.068760012307426,0.18570960427288297,0.1
5,NR_026100.1,1,1499,77,1470,98.0654,73.6644,37.0,1.82,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,73.66444296197464,13.97444095029079,0.18970401985533716,1.26
6,NR_026409.1,1,1495,7,1466,98.0602,6.64482,36.1,4.29,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,6.644816053511706,1.1630881867009515,0.17503692763417783,0.11
7,NR_026493.1,1,1488,17,1477,99.2608,16.4657,35.5,1.59,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,16.465725806451612,2.4423806274041193,0.1483311854037521,0.28
8,NR_026494.1,1,1499,1,1409,93.996,0.93996,27.0,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9399599733155437,0.2375609856019817,0.2527352146326264,0.02
9,NR_028664.1,1,1520,1,1449,95.3289,0.953289,35.6,0.0,28037,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,0.9532894736842106,0.21101813440339917,0.22135787735898324,0.02
