index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,29,1422,100.0,27.9599,18.8,12.3,61645,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,27.959915611814345,1.6395934433710342,0.05864085808178301,0.33
1,NR_024855.1,1,1485,1,1440,96.9697,0.969697,20.8,31.0,65401,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio,Propionivibrio pelophilus,0.9696969696969697,0.17141982574219225,0.17677669529663576,0.01
2,NR_025230.1,1,1411,3,1397,99.0078,2.80865,15.4,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.8086463501063075,0.5259627294025278,0.18726555921952226,0.03
3,NR_025514.1,1,1518,215,1507,99.2754,201.096,18.7,26.9,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,201.09552042160738,34.55616525322908,0.171839557543501,2.43
4,NR_025567.1,1,1498,15,1457,97.263,14.0888,19.0,7.8,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,14.088785046728972,2.638827822264551,0.18729988522872767,0.17
5,NR_025796.1,1,1435,2,1338,93.2404,1.83066,19.2,2.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.8306620209059234,0.5252183027666432,0.28690074779982216,0.02
6,NR_025863.1,1,1411,1,1339,94.8972,0.948972,16.6,49.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9489723600283487,0.22005412954674125,0.23188676384649132,0.01
7,NR_025904.1,1,1536,1,1414,92.0573,0.920573,16.1,1.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,0.9205729166666666,0.2704041822281853,0.2937346703695139,0.01
8,NR_025981.1,1,1477,6,1456,98.5782,5.59309,18.2,4.33,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,5.593094109681787,1.0085784924515528,0.18032567889492115,0.07
9,NR_026100.1,1,1499,27,1449,96.6644,25.3556,20.0,3.52,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,25.355570380253504,4.941517957540955,0.19488885019874477,0.3
10,NR_026312.1,1,1482,2,1359,91.7004,1.72672,16.4,8.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,1.7267206477732793,0.6038125956845171,0.34968748214320217,0.02
11,NR_026314.1,1,1458,3,1452,99.5885,2.84019,17.4,7.67,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,2.8401920438957475,0.43332126148721206,0.15256759218748012,0.03
12,NR_026330.1,1,1474,2,1440,97.6934,1.92809,20.8,8.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.9280868385345997,0.3359681981669642,0.17424951586843956,0.02
13,NR_026331.1,1,1488,21,1469,98.7231,20.0995,19.2,5.14,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,20.099462365591396,2.7348408636809065,0.13606537398546173,0.24
14,NR_026409.1,1,1495,7,1459,97.592,6.42876,18.9,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,6.42876254180602,1.237692104801992,0.19252415947133264,0.08
15,NR_026493.1,1,1488,20,1455,97.7823,19.0175,19.3,3.05,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,19.017473118279568,3.0869506932587525,0.16232181184426547,0.23
16,NR_026494.1,1,1499,2,1451,96.7979,1.90127,18.1,0.5,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,1.9012675116744497,0.3911867574505578,0.2057505085678548,0.02
17,NR_027196.1,1,1342,1,1311,97.69,0.9769,17.1,1.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.9769001490312966,0.15022066387127403,0.15377279246014472,0.01
18,NR_027549.1,1,1473,1,1415,96.0625,0.960625,18.0,1.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9606245756958588,0.19448650406907358,0.20245838904151617,0.01
19,NR_028740.1,1,1533,1,1175,76.6471,0.766471,16.9,1.0,100134,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna xylanovorans,0.766470971950424,0.4230759046646336,0.5519790313624539,0.01
