index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024570.1,1,1450,1,1412,97.3793,0.973793,35.5,1.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.9737931034482759,0.15975010211217805,0.1640493258234123,0.02
1,NR_025230.1,1,1411,1,1376,97.5195,0.975195,39.5,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.9751948972360028,0.15553073535756495,0.15948682237610767,0.02
2,NR_025514.1,1,1518,362,1508,99.3412,343.541,33.3,31.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,343.54084321475625,58.45348233128586,0.17015002287441286,8.08
3,NR_025518.1,1,1494,2,1423,95.2477,1.82664,28.8,44.0,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1.8266398929049532,0.48821433248732027,0.2672745374628276,0.04
4,NR_026331.1,1,1488,64,1478,99.328,62.0282,37.1,3.86,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,62.028225806451616,7.926358577120862,0.12778631782656008,1.43
5,NR_027549.1,1,1473,4,1446,98.167,3.778,33.8,0.75,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,3.7780040733197557,0.648988628798129,0.1717808176495317,0.09
6,NR_028862.1,1,1537,149,1534,99.8048,143.016,34.9,59.5,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,143.01626545217957,24.00637783077918,0.16785767517336136,3.33
7,NR_029097.1,1,1374,1,1204,87.6274,0.876274,15.2,1.0,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,0.87627365356623,0.329269096077847,0.3757605797433237,0.02
8,NR_029207.1,1,1426,2,1327,93.0575,1.84783,35.7,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.8478260869565217,0.5175586373603357,0.28009055668912286,0.04
9,NR_040877.1,1,1494,3,1469,98.3266,2.55556,23.0,0.667,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,2.5555555555555554,0.7117717814496995,0.2785193927411868,0.07
