index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,18,1409,99.8583,17.078,18.9,2.56,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,17.077958894401135,2.1303091881574554,0.12474026909948,0.3
1,NR_025514.1,1,1518,266,1493,98.3531,249.588,18.6,35.0,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,249.58761528326747,42.664606807320595,0.1709404000631151,4.43
2,NR_025518.1,1,1494,216,1465,98.0589,199.108,18.3,40.0,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,199.10843373493975,43.367212842833844,0.2178070111312604,3.6
3,NR_025567.1,1,1498,4,1472,98.2644,3.77103,19.5,8.75,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,3.7710280373831777,0.7030652973216778,0.1864386290295403,0.07
4,NR_025981.1,1,1477,1,1248,84.4956,0.844956,20.0,2.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.8449559918754231,0.3619466309682153,0.42836151758017144,0.02
5,NR_026075.1,1,1468,2,1234,84.0599,1.57561,18.3,3.5,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,1.5756130790190737,0.75038906721747,0.47625211875280843,0.03
6,NR_026100.1,1,1499,1,1414,94.3296,0.943296,20.2,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.9432955303535691,0.23127704764750984,0.24517984046931912,0.02
7,NR_026330.1,1,1474,1,1412,95.7938,0.957938,19.9,17.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.9579375848032564,0.20073158302708694,0.20954557604952276,0.02
8,NR_026331.1,1,1488,77,1482,99.5968,73.707,19.3,9.05,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,73.70698924731182,9.707144833978766,0.1316991093125242,1.28
9,NR_026332.1,1,1487,1,1410,94.8218,0.948218,14.7,1.0,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,0.9482178883658372,0.22158683297721313,0.23368767421072054,0.02
