index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,1,1329,94.1885,0.941885,16.5,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.9418851878100638,0.23396042570072834,0.24839590719618335,0.01
1,NR_025514.1,1,1518,13,1478,97.365,12.3076,19.8,28.7,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,12.30764163372859,2.1589247551009225,0.17541335857427612,0.16
2,NR_025518.1,1,1494,7166,1466,98.1258,6604.51,18.7,39.9,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,6604.5093708166,1442.362491820433,0.21839055875880986,88.02
3,NR_026075.1,1,1468,49,1440,98.0926,39.5456,17.1,8.04,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,39.54564032697548,12.770504751964715,0.3229307869685322,0.6
4,NR_026100.1,1,1499,1,1423,94.93,0.9493,22.1,0.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.9492995330220146,0.21938534505795995,0.231102341701955,0.01
5,NR_026476.1,1,1463,62,1430,97.7444,54.7075,16.9,3.35,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,54.70745044429255,11.20262604668527,0.20477331617002822,0.76
6,NR_026493.1,1,1488,1,1390,93.414,0.93414,15.7,12.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9341397849462365,0.24803759216464288,0.2655251346338048,0.01
7,NR_028862.1,1,1537,5,1493,97.1373,4.59727,19.2,59.2,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,4.597267404033832,0.9329187319941137,0.20292896845102645,0.06
8,NR_029097.1,1,1374,57,1322,96.2154,52.1608,19.1,1.58,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,52.1608442503639,11.93558199177118,0.22882263819355092,0.7
9,NR_037088.1,1,1453,1,1322,90.9842,0.909842,18.1,10.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9098417068134893,0.2864084065739088,0.31478926985770767,0.01
10,NR_041277.1,1,1490,64,1472,98.7919,59.9074,19.1,56.3,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,59.90738255033557,10.190639829217007,0.170106577777031,0.79
11,NR_041342.1,1,1488,17,1457,97.9167,16.0974,18.9,7.65,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,16.09744623655914,2.7431329578656527,0.17040795897399455,0.21
12,NR_041343.1,1,1492,8,1453,97.3861,7.51944,18.7,57.1,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,7.519436997319035,1.3739330071837745,0.18271753692113304,0.1
13,NR_041351.1,1,1493,4,1454,97.3878,3.7495,19.7,16.2,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,3.7494976557267248,0.7687430800572004,0.20502561960082175,0.05
14,NR_041446.1,1,1456,1,1418,97.3901,0.973901,20.3,1.0,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,0.9739010989010989,0.1594294466537817,0.16370188598582944,0.01
15,NR_041508.1,1,1461,1,1350,92.4025,0.924025,19.6,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.9240246406570842,0.26495868378981363,0.2867441755680872,0.01
