index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025127.1,1,1453,1,1331,91.6036,0.916036,17.2,1.0,140626,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.9160357880247764,0.27733413616538843,0.30275469560353824,0.01
1,NR_025230.1,1,1411,14,1411,100.0,12.6747,18.9,3.64,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,12.674698795180722,2.0045459934765755,0.15815334359178304,0.11
2,NR_025514.1,1,1518,753,1508,99.3412,707.775,19.5,34.5,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,707.7747035573123,120.53411259127594,0.1703001138433816,5.92
3,NR_025567.1,1,1498,56,1496,99.8665,52.6155,19.6,8.71,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,52.6154873164219,9.388034621522905,0.17842721032050182,0.44
4,NR_025796.1,1,1435,6,1345,93.7282,5.48293,20.4,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,5.482926829268293,1.5040784756282364,0.27432036254785447,0.05
5,NR_025981.1,1,1477,10,1453,98.3751,9.09953,20.0,3.6,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,9.09952606635071,2.064034094246399,0.2268287468156199,0.08
6,NR_026100.1,1,1499,59,1469,97.9987,55.5404,20.3,2.59,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,55.540360240160105,10.699245520446057,0.19263910918441704,0.46
7,NR_026312.1,1,1482,3,1365,92.1053,2.40688,17.2,31.3,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,2.4068825910931175,0.8753830075840182,0.36369992072876783,0.02
8,NR_026314.1,1,1458,1,1230,84.3621,0.843621,15.5,1.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.8436213991769548,0.3632138956973868,0.4305413495339756,0.01
9,NR_026331.1,1,1488,73,1480,99.4624,70.0739,20.0,3.53,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,70.0739247311828,9.165073234414741,0.13079149297793358,0.57
