index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024861.1,1,1511,1,1250,82.7267,0.827267,9.55,29.0,67824,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.8272667107875579,0.3780165340435426,0.45694638635183427,0.01
1,NR_025514.1,1,1518,2,1497,98.6166,1.91041,23.1,18.5,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1.9104084321475625,0.3305040136093682,0.17300175608931756,0.02
2,NR_025518.1,1,1494,2,1454,97.3226,1.8909,33.8,42.5,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1.890896921017403,0.3882616650741594,0.20533200977727226,0.02
3,NR_025525.1,1,1475,3,1440,97.6271,2.90644,35.8,60.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.906440677966102,0.4822889024888963,0.1659379825451649,0.02
4,NR_025567.1,1,1498,41,1456,97.1963,39.0534,34.3,18.3,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,39.053404539385845,6.908505991259933,0.17689894319693994,0.31
5,NR_025796.1,1,1435,1,1322,92.1254,0.921254,31.1,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9212543554006969,0.2693413597202326,0.29236373010479105,0.01
6,NR_026100.1,1,1499,358,1469,97.9987,342.191,36.2,2.1,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,342.19146097398266,64.98622038319695,0.189911870384568,2.71
7,NR_026330.1,1,1474,2,1439,97.6255,1.93284,36.5,13.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.9328358208955223,0.33187795310765444,0.17170519581631544,0.02
8,NR_026331.1,1,1488,8,1487,99.9328,7.55175,38.5,17.5,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,7.551747311827957,0.9755118097631715,0.1291769665326688,0.06
9,NR_026409.1,1,1495,32,1468,98.194,30.6809,32.8,3.62,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,30.680936454849498,5.194337455149495,0.1693017898196672,0.24
