index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,8,1407,99.7165,7.68958,31.2,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,7.689581856839121,0.9554338806428727,0.12425043369466299,0.04
1,NR_025514.1,1,1518,148,1506,99.2095,141.316,32.6,36.7,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,141.31620553359684,23.97921560141074,0.16968482497012605,0.82
2,NR_025518.1,1,1494,12884,1465,98.0589,12099.1,35.1,50.1,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,12099.06626506024,2622.973643895951,0.21679141071163407,71.26
3,NR_025796.1,1,1435,1,1331,92.7526,0.927526,32.5,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9275261324041811,0.2592709125828093,0.2795294962857486,0.01
4,NR_026075.1,1,1468,36,1420,96.7302,28.047,23.8,4.42,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,28.04700272479564,9.947674985158443,0.3546787185342966,0.2
5,NR_026100.1,1,1499,14,1446,96.4643,13.3129,37.8,2.14,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,13.312875250166778,2.60730506428509,0.19584838100638152,0.08
6,NR_026312.1,1,1482,1,1183,79.8246,0.798246,30.0,1.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.7982456140350878,0.40130979767360864,0.502739746536169,0.01
7,NR_026409.1,1,1495,4,1466,98.0602,3.84281,34.5,2.25,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.842809364548495,0.6502174581802188,0.1692036727553398,0.02
8,NR_026476.1,1,1463,42,1437,98.2228,36.5215,26.7,5.5,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,36.52153110047847,8.899801919748276,0.24368644061671552,0.23
9,NR_026493.1,1,1488,2,1452,97.5806,1.93952,37.9,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.939516129032258,0.32436502446270754,0.16724017893295526,0.01
10,NR_026494.1,1,1499,1,1372,91.5277,0.915277,10.9,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9152768512341561,0.27846927447933173,0.30424594930358473,0.01
11,NR_028862.1,1,1537,76,1531,99.6096,73.002,35.2,59.5,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,73.00195185426155,12.447286225581376,0.17050621126446985,0.42
12,NR_029097.1,1,1374,449,1322,96.2154,420.261,34.2,2.13,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,420.2612809315866,91.0403688637215,0.2166280192691407,2.48
13,NR_029207.1,1,1426,1,1200,84.1515,0.841515,20.5,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.8415147265077139,0.3651954156042509,0.4339738855430515,0.01
14,NR_036928.1,1,1431,1,1374,96.0168,0.960168,29.5,1.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.960167714884696,0.19556501266279175,0.20367797170338792,0.01
15,NR_040877.1,1,1494,2,1472,98.5274,1.95382,32.8,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,1.9538152610441768,0.2711140843414058,0.13876137101954789,0.01
16,NR_041277.1,1,1490,84,1489,99.9329,80.0107,33.4,56.2,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,80.01073825503356,13.220276987115488,0.16523128364315257,0.46
17,NR_041342.1,1,1488,43,1468,98.6559,41.3797,34.3,7.84,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,41.37970430107527,6.809744908512638,0.16456726850838524,0.24
18,NR_041343.1,1,1492,32,1473,98.7265,30.6723,33.6,54.6,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,30.67225201072386,5.174354891940633,0.168698238725071,0.18
19,NR_041351.1,1,1493,26,1454,97.3878,24.8473,33.8,35.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,24.847287340924314,4.164177721664786,0.16759083857038373,0.14
20,NR_041446.1,1,1456,6,1437,98.6951,5.77747,31.0,2.83,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,5.777472527472527,0.8762358222979774,0.15166421270397706,0.03
21,NR_041590.1,1,1342,375,1305,97.2429,353.157,35.3,7.06,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,353.15722801788377,76.4589826279874,0.21650125372519782,2.07
22,NR_042152.1,1,1456,7,1439,98.8324,5.9478,25.9,0.143,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,5.947802197802198,1.7712665749558312,0.297801862948694,0.04
23,NR_042499.1,1,1368,1,1362,99.5614,0.995614,38.4,1.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9956140350877193,0.06608122444438336,0.06637233115999738,0.01
24,NR_042745.1,1,1493,1,1444,96.718,0.96718,38.7,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.9671801741460148,0.17816476892163416,0.18421052631578932,0.01
25,NR_043224.1,1,1455,9,1444,99.244,8.6701,31.0,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,8.670103092783505,1.2631846201410508,0.14569430220414023,0.05
