index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,1,1197,84.8335,0.848335,15.3,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.848334514528703,0.3586963423120652,0.4228241762759599,0.08
1,NR_025514.1,1,1518,9,1479,97.4308,8.43347,18.9,39.9,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,8.433465085638998,1.5294172884446484,0.18135099545844216,0.74
2,NR_025518.1,1,1494,945,1464,97.992,869.201,19.3,40.6,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,869.2014725568943,189.67454045379677,0.21821700312568382,77.52
3,NR_026075.1,1,1468,11,1420,96.7302,8.76362,17.7,8.36,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,8.763623978201634,2.735249955008346,0.3121140251808979,0.9
4,NR_026331.1,1,1488,1,1441,96.8414,0.968414,19.2,9.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.9684139784946236,0.17489523936013257,0.18059966423863794,0.08
5,NR_026476.1,1,1463,9,1429,97.676,7.76145,16.9,12.4,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,7.7614490772385505,1.8240711693531912,0.23501683141908578,0.74
6,NR_028862.1,1,1537,3,1494,97.2023,2.85686,20.6,57.7,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,2.8568640208197786,0.5425967615647999,0.18992740207813652,0.25
7,NR_029097.1,1,1374,4,1320,96.0699,3.69796,19.8,2.25,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,3.697962154294032,0.8740369181161616,0.236356371873963,0.33
8,NR_041342.1,1,1488,9,1455,97.7823,8.46707,19.8,8.0,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,8.467069892473118,1.4964982478665743,0.17674334414044468,0.74
9,NR_041343.1,1,1492,4,1450,97.185,3.77212,20.9,38.0,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,3.772117962466488,0.7315744283815583,0.19394261676355454,0.33
10,NR_041461.1,1,1492,1,1214,81.3673,0.813673,16.6,6.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.8136729222520107,0.389370386452134,0.4785342805490807,0.08
11,NR_041464.1,1,1492,1,1025,68.6997,0.686997,18.4,1.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.6869973190348525,0.4637154328613391,0.6749887081259688,0.08
12,NR_041590.1,1,1342,1,1214,90.462,0.90462,14.9,1.0,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,0.9046199701937406,0.293739135493411,0.32470998338727974,0.08
13,NR_043224.1,1,1455,2,1431,98.3505,1.90722,19.2,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,1.907216494845361,0.34229288197026153,0.17947248406008307,0.16
14,NR_043657.1,1,1553,11,1488,95.8146,9.99549,17.8,8.45,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,9.995492594977463,2.3487016660023188,0.23497607983647498,0.9
15,NR_074902.1,1,1542,1,1424,92.3476,0.923476,20.3,1.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9234760051880675,0.26583467236227143,0.2878631072911675,0.08
16,NR_102980.1,1,1552,12,1485,95.683,10.9807,19.4,2.25,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,10.980670103092784,2.4963143067274505,0.22733715550058695,0.98
17,NR_112946.1,1,1489,1,1407,94.4929,0.944929,19.5,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.9449294828744124,0.22811785390255826,0.24141256891322618,0.08
18,NR_113064.1,1,1490,2,1428,95.8389,1.84497,16.6,1.5,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.8449664429530201,0.4628386649216017,0.25086562776761967,0.16
19,NR_113097.1,1,1480,2,1432,96.7568,1.875,22.4,10.0,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,1.875,0.4174204892729451,0.22262426094557072,0.16
20,NR_113172.1,1,1502,1,1341,89.281,0.89281,17.2,42.0,1437609,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium callitrichos,0.892809587217044,0.3093551812890453,0.3464962582372454,0.08
21,NR_113195.1,1,1490,4,1445,96.9799,3.76174,19.3,1.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,3.761744966442953,0.7625546357748912,0.20271300754765173,0.33
22,NR_113231.1,1,1491,2,1447,97.049,1.85513,16.7,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,1.8551307847082494,0.4276715061442143,0.23053442359400705,0.16
23,NR_113273.1,1,1469,1,1321,89.9251,0.899251,16.6,1.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,0.8992511912865895,0.3009958243169432,0.3347182936575243,0.08
24,NR_113411.1,1,1493,43,1486,99.5311,40.2813,20.4,38.3,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,40.28131279303416,6.692652178781796,0.16614781680946494,3.53
25,NR_118316.1,1,1490,1,1413,94.8322,0.948322,20.0,60.0,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,0.9483221476510068,0.22137581603596543,0.2334394663082721,0.08
26,NR_125570.1,1,1395,7,1363,97.7061,6.23799,18.7,1.0,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,6.237992831541218,1.5540411834789374,0.2491251954669177,0.57
27,NR_133027.1,1,1519,4,1478,97.3009,3.74918,20.6,1.0,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,3.749177090190915,0.7380545175955605,0.19685773700222237,0.33
28,NR_134080.1,1,1566,8,1486,94.8914,7.36271,19.8,2.5,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,7.362707535121328,1.8092253516235217,0.2457282654503413,0.66
29,NR_144735.1,1,1496,1,1290,86.2299,0.862299,17.7,1.0,1745713,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bariatricus,Bariatricus massiliensis,0.8622994652406417,0.34458539940970057,0.39961221512938916,0.08
30,NR_144744.1,1,1491,2,1438,96.4453,1.88464,21.8,5.5,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,1.8846411804158283,0.41610622243739553,0.22078803475236894,0.16
31,NR_144750.1,1,1493,7,1443,96.651,6.42666,19.3,46.4,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,6.4266577361018085,1.4693153132283359,0.22862821914016732,0.57
32,NR_145844.1,1,1489,1,1419,95.2989,0.952989,22.0,20.0,1411144,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecigallinarum,0.9529885829415715,0.21166327911233765,0.22210473756044452,0.08
33,NR_147373.1,1,1532,1,1332,86.9452,0.869452,15.6,1.0,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,0.8694516971279374,0.3369056893097601,0.3874921291460604,0.08
34,NR_147381.1,1,1497,3,1456,97.2612,2.86306,20.4,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,2.8630594522378088,0.5390106896152806,0.18826388295708707,0.25
35,NR_163613.1,1,1478,1,1361,92.0839,0.920839,17.7,22.0,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,0.9208389715832206,0.26998992573201347,0.29319993404255396,0.08
36,NR_179270.1,1,1482,88,1482,100.0,85.2517,19.7,59.7,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,85.25168690958165,4.162774493810649,0.04882923311799927,7.22
37,NR_179604.1,1,1455,4,1455,100.0,3.89416,20.3,39.2,1944635,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,3.8941580756013745,0.3271246634829627,0.08400395082381058,0.33
38,NR_180452.1,1,1484,1,1404,94.6092,0.946092,18.5,1.0,2518605,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella hominis,0.9460916442048517,0.2258367662065031,0.23870495801314146,0.08
