index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024570.1,1,1450,2,1417,97.7241,1.91586,33.9,1.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1.9158620689655173,0.350108527424039,0.18274203195279212,0.01
1,NR_024841.1,1,1460,37,1446,99.0411,35.4199,34.3,4.89,888807,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,35.41986301369863,4.3140122103556555,0.12179641148491205,0.11
2,NR_024842.1,1,1513,3,1467,96.9597,2.85525,31.6,1.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,2.855254461335096,0.5640125852497885,0.1975349633062338,0.01
3,NR_024855.1,1,1485,1,1448,97.5084,0.975084,33.0,27.0,65401,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio,Propionivibrio pelophilus,0.9750841750841751,0.15586861962752063,0.15985145037767137,0.0
4,NR_024896.1,1,1504,10,1461,97.141,9.53324,32.2,1.6,85401,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia glucosida,9.533244680851064,1.7351838162861823,0.18201398100811955,0.03
5,NR_024898.1,1,1504,82,1504,100.0,78.1104,33.8,9.56,85403,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,78.11037234042553,13.193821042107244,0.16891253551583527,0.24
6,NR_024899.1,1,1504,2,1449,96.3431,1.61702,34.6,4.5,85402,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia granulomatis,1.6170212765957446,0.556277195916071,0.34401352905335975,0.01
7,NR_024946.1,1,1458,2,1450,99.4513,1.96845,37.7,5.0,296,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,1.9684499314128945,0.2037856684340618,0.10352595978287878,0.01
8,NR_025073.1,1,1535,1,1437,93.6156,0.936156,35.8,1.0,123822,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Haemophilus] felis,0.9361563517915309,0.24447420475768264,0.26114676708632073,0.0
9,NR_025423.1,1,1468,7,1462,99.5913,6.47752,31.1,6.29,249188,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,6.477520435967302,1.0634688800555785,0.16417839056910183,0.02
10,NR_025569.1,1,1494,10,1464,97.992,9.57965,33.8,3.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,9.579651941097724,1.4875704159161043,0.15528439081740217,0.03
11,NR_025862.1,1,1406,7,1386,98.5775,6.8037,34.3,60.0,46124,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens,6.803698435277383,0.8876506816714589,0.13046590617082074,0.02
12,NR_025863.1,1,1411,49,1411,100.0,47.4422,33.6,59.6,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,47.44223954642098,6.47319296485083,0.13644366342606956,0.15
13,NR_025903.1,1,1537,48,1491,97.0072,44.7723,33.4,4.56,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,44.772283669486015,9.159410166035192,0.20457768546386818,0.14
14,NR_025904.1,1,1536,49,1490,97.0052,46.1699,34.6,2.14,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,46.169921875,9.463700193268126,0.20497544307937224,0.15
15,NR_026032.1,1,1405,20,1387,98.7189,18.9801,33.8,4.1,749,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,18.980071174377223,2.6712442610902323,0.1407394227634071,0.06
16,NR_026331.1,1,1488,11939,1488,100.0,11577.4,35.9,12.1,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,11577.415994623656,1459.8243066834982,0.12609241193038365,35.35
17,NR_026332.1,1,1487,25,1474,99.1258,23.8453,33.8,3.12,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,23.8453261600538,3.2970432655788904,0.13826790388391363,0.07
18,NR_026454.1,1,1383,1,1337,96.6739,0.966739,38.4,13.0,137733,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae,0.9667389732465654,0.17931740253735123,0.18548688684304918,0.0
19,NR_027549.1,1,1473,676,1473,100.0,641.125,35.0,6.78,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,641.1249151391718,94.82966118576618,0.14791136476919026,2.0
20,NR_028664.1,1,1520,10,1488,97.8947,8.51711,33.6,0.1,28037,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,8.517105263157895,2.3305120375876216,0.27362724371490693,0.03
21,NR_028682.1,1,1538,3,1470,95.5787,2.8173,34.4,45.0,137732,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,2.817295188556567,0.6489262652868907,0.23033662497374519,0.01
22,NR_028736.1,1,1544,38,1490,96.5026,35.6367,34.7,59.4,1338,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,35.63665803108808,7.569075906262726,0.21239578356813785,0.11
23,NR_028769.1,1,1461,4,1433,98.0835,3.86379,33.5,43.5,109328,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii,3.863791923340178,0.5953818351271553,0.1540926237592159,0.01
24,NR_028796.1,1,1491,1,1395,93.5614,0.935614,31.7,28.0,135083,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas noxia,0.9356136820925554,0.2454398500117011,0.2623303343135816,0.0
25,NR_028833.1,1,1512,3,1397,92.3942,2.72421,34.0,1.67,176090,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sinensis,2.7242063492063493,0.8116195056615324,0.2979287915902493,0.01
26,NR_028847.1,1,1493,1,1436,96.1822,0.961822,39.4,57.0,194702,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium valvarum,0.9618218352310783,0.19162617906694987,0.1992325106872954,0.0
27,NR_029052.1,1,1510,1,1386,91.7881,0.917881,32.7,1.0,45634,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,0.9178807947019868,0.27454624641257835,0.29910882545670514,0.0
28,NR_029171.1,1,1484,9,1451,97.7763,8.67857,34.2,60.0,714,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,8.678571428571429,1.3676269045391172,0.15758663920615343,0.03
30,NR_037086.1,1,1479,3,1438,97.2279,2.88032,34.9,0.0,1559,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium tertium,2.8803245436105476,0.5212310830458114,0.180962622494074,0.01
31,NR_040823.1,1,1451,828,1451,100.0,813.453,33.3,9.96,1246,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc lactis,813.4527911784976,27.596026394654164,0.03392455800007048,2.45
32,NR_041590.1,1,1342,1,1265,94.2623,0.942623,34.6,49.0,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,0.9426229508196722,0.23256165506739557,0.24671758189758486,0.0
33,NR_041727.1,1,1505,1,1335,88.7043,0.887043,34.0,1.0,33964,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc citreum,0.8870431893687708,0.31653999678279165,0.3568484607925853,0.0
34,NR_041810.1,1,1364,1,1339,98.1672,0.981672,30.0,2.0,115545,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella multocida,0.9816715542521994,0.13413617641885633,0.1366405859860493,0.0
35,NR_042620.1,1,1415,2,1409,99.576,1.91237,33.5,1.5,434464,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc holzapfelii,1.9123674911660777,0.29737790368555805,0.15550248843867873,0.01
