index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,3,1399,99.1495,2.60808,33.2,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.608079376328845,0.554773049229642,0.2127132533866915,0.02
1,NR_025514.1,1,1518,47,1508,99.3412,43.9526,32.2,30.3,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,43.952569169960476,7.442205292658539,0.1693235556692995,0.24
2,NR_025518.1,1,1494,17112,1465,98.0589,16048.5,35.0,49.8,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,16048.5046854083,3466.506965879256,0.21600186645619954,87.6
3,NR_026075.1,1,1468,53,1440,98.0926,42.3699,25.7,4.19,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,42.369891008174385,14.203660473019172,0.33523004508741533,0.27
4,NR_026100.1,1,1499,1,1443,96.2642,0.962642,38.6,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.962641761174116,0.1896380785014239,0.19699756041138908,0.01
5,NR_026312.1,1,1482,1,1126,75.9784,0.759784,36.3,20.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.7597840755735492,0.4272145059316182,0.5622841010574229,0.01
6,NR_026409.1,1,1495,1,1438,96.1873,0.961873,36.2,6.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9618729096989966,0.1915030424985002,0.19909391414134756,0.01
7,NR_026476.1,1,1463,58,1443,98.6329,49.5031,27.8,3.74,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,49.503075871496925,11.888917858489853,0.24016523517350363,0.3
8,NR_028862.1,1,1537,17,1513,98.4385,16.2778,32.7,57.8,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,16.277813923227065,2.727289670920593,0.16754643367860234,0.09
9,NR_029097.1,1,1374,138,1323,96.2882,129.287,33.9,1.55,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,129.2867540029112,27.878884171038194,0.21563604397098896,0.71
10,NR_040866.1,1,1425,1,1403,98.4561,0.984561,38.5,1.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.984561403508772,0.12328927864826349,0.12522253889791551,0.01
11,NR_040877.1,1,1494,1,1450,97.0549,0.970549,33.7,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,0.9705488621151271,0.16906734859859626,0.1741976681422778,0.01
12,NR_041277.1,1,1490,111,1489,99.9329,106.107,33.7,56.6,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,106.10738255033557,17.25588740679355,0.16262664285972417,0.57
