index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,2,1351,95.7477,1.83983,25.1,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.8398299078667613,0.46857411402966653,0.25468338786435263,0.06
1,NR_025514.1,1,1518,136,1508,99.3412,129.191,32.0,34.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,129.19104084321475,21.3970033203381,0.1656229656536736,4.1
2,NR_025567.1,1,1498,13,1455,97.1295,12.3097,36.0,10.8,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,12.309746328437917,2.338834181704467,0.1899985685571199,0.39
3,NR_025796.1,1,1435,2,1393,97.0732,1.56446,27.9,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.5644599303135889,0.5517078055908078,0.352650646335327,0.06
4,NR_026100.1,1,1499,20,1469,97.9987,19.024,36.6,3.05,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,19.024016010673783,3.6029725537708446,0.18939074440167253,0.6
5,NR_026331.1,1,1488,1,1461,98.1855,0.981855,42.3,0.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.9818548387096774,0.1334762690970601,0.1359429763288333,0.03
6,NR_026409.1,1,1495,3,1452,97.1237,2.7893,37.9,3.67,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.789297658862876,0.5844293804189354,0.20952564118136896,0.09
7,NR_026493.1,1,1488,2,1476,99.1935,1.95901,39.2,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.959005376344086,0.23546357838376783,0.12019547328818063,0.06
8,NR_028862.1,1,1537,8,1501,97.6578,7.61288,35.6,60.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,7.61288223812622,1.3367983707295175,0.17559688025051434,0.24
9,NR_029097.1,1,1374,106,1322,96.2154,99.3355,34.9,2.01,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,99.33551673944687,21.1322226618756,0.21273582053541415,3.2
10,NR_029207.1,1,1426,1,1291,90.533,0.90533,29.2,11.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.9053295932678822,0.29275915155856935,0.32337300551705644,0.03
11,NR_029356.1,1,1550,9,1461,94.2581,8.29419,34.9,44.6,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,8.294193548387097,2.176094124792946,0.2623635573606928,0.27
