index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,7,1404,99.5039,6.75478,33.3,0.857,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,6.754783841247343,0.9094960127542695,0.1346447250022321,0.1
1,NR_025514.1,1,1518,283,1510,99.473,268.466,33.3,33.2,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,268.465744400527,45.71848986301892,0.1702954317881651,4.12
2,NR_025525.1,1,1475,6,1444,97.8983,5.77559,33.3,43.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,5.775593220338983,0.9583606610061867,0.16593285303253025,0.09
3,NR_025567.1,1,1498,33,1476,98.5314,31.4146,36.2,11.9,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,31.414552736982643,5.7203150705385495,0.18209124664074347,0.48
4,NR_025796.1,1,1435,1,1322,92.1254,0.921254,33.8,3.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9212543554006969,0.26934135972023265,0.2923637301047911,0.01
5,NR_026100.1,1,1499,14,1471,98.1321,13.2415,34.7,2.29,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,13.241494329553035,2.51354954649456,0.18982370750140287,0.2
7,NR_026314.1,1,1458,1,1256,86.1454,0.861454,23.9,9.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.8614540466392319,0.3454721004192978,0.4010336961873696,0.01
8,NR_026331.1,1,1488,39,1472,98.9247,37.8011,37.7,5.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,37.80107526881721,4.888757007702059,0.12932851705768494,0.57
9,NR_026409.1,1,1495,2,1452,97.1237,1.92776,36.7,5.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.9277591973244148,0.35291238674267655,0.1830687085983003,0.03
10,NR_026493.1,1,1488,3,1452,97.5806,2.90659,36.5,2.33,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.9065860215053765,0.4794257997219276,0.164944645083521,0.04
11,NR_027549.1,1,1473,23,1457,98.9138,22.3014,38.0,8.87,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,22.30142566191446,2.418834082881491,0.10846096207258557,0.33
12,NR_027579.1,1,1402,1,1275,90.9415,0.909415,16.7,1.0,471875,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.9094151212553495,0.2870178713729656,0.31560710248227275,0.01
13,NR_028862.1,1,1537,28,1493,97.1373,26.6949,35.1,59.8,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,26.694860117111254,4.649867558500713,0.17418587466282223,0.41
14,NR_029097.1,1,1374,264,1326,96.5066,247.221,35.0,1.79,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,247.22125181950508,53.25685978904646,0.2154218514674014,3.85
15,NR_029207.1,1,1426,1,1300,91.1641,0.911641,22.9,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.9116409537166901,0.2838163582727643,0.311324712997663,0.01
16,NR_029356.1,1,1550,40,1460,94.1935,37.0135,36.4,48.5,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,37.013548387096776,9.547190618148967,0.2579377291337243,0.58
17,NR_036800.1,1,1481,2,1445,97.5692,1.85213,28.3,56.5,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,1.8521269412559083,0.4178784720188481,0.2256208593000051,0.03
18,NR_036928.1,1,1431,1,1396,97.5542,0.975542,38.7,1.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.9755415793151643,0.1544674928340567,0.15834024516155812,0.01
19,NR_037068.1,1,1441,1,1397,96.9466,0.969466,33.2,1.0,29375,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,0.9694656488549618,0.17205233083335386,0.17747130188322327,0.01
20,NR_037088.1,1,1453,2,1427,98.2106,1.78734,27.7,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,1.7873365450791465,0.4508056506281859,0.252222029404218,0.03
21,NR_040877.1,1,1494,6,1473,98.5944,5.36948,32.1,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,5.3694779116465865,1.0921553652670548,0.20340066264135875,0.09
22,NR_041313.1,1,1485,1,1440,96.9697,0.969697,35.8,25.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,0.9696969696969697,0.1714198257421935,0.17677669529663703,0.01
23,NR_041342.1,1,1488,247,1488,100.0,235.604,34.6,8.68,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,235.60416666666666,38.600064193692006,0.1638343868863044,3.6
24,NR_041343.1,1,1492,181,1492,100.0,172.92,34.8,55.2,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,172.91957104557642,29.65754438064604,0.17151062890868032,2.64
25,NR_041351.1,1,1493,8,1445,96.785,7.1996,32.5,3.12,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,7.19959812458138,1.5866404242351024,0.22037902627063055,0.12
26,NR_041446.1,1,1456,11,1450,99.5879,10.5021,28.5,4.64,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,10.50206043956044,1.4378120346194603,0.1369076137862752,0.16
27,NR_041461.1,1,1492,1,1323,88.6729,0.886729,22.5,1.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.8867292225201072,0.3169235056744667,0.3574073094983404,0.01
28,NR_041508.1,1,1461,1,1335,91.3758,0.913758,25.4,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.9137577002053389,0.28072150883177494,0.307216572586684,0.01
29,NR_041590.1,1,1342,765,1311,97.69,720.431,35.9,5.6,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,720.4314456035768,156.13435498156974,0.21672340364149503,11.14
30,NR_041627.1,1,1481,2,1438,97.0966,1.83862,22.6,0.5,762982,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,1.838622552329507,0.43977680638862465,0.23918819326535187,0.03
31,NR_041668.1,1,1484,11,1454,97.9784,10.4973,32.2,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,10.497304582210242,1.648120144998834,0.15700412730634675,0.16
