index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024815.1,1,1490,2,1444,96.9128,1.90134,19.8,8.0,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,1.9013422818791947,0.38816148600673067,0.20415129338158441,0.03
1,NR_025127.1,1,1453,1,1276,87.8183,0.878183,18.3,1.0,140626,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.8781830695113558,0.32707425140932145,0.3724442690421192,0.01
2,NR_025230.1,1,1411,3,1400,99.2204,2.83416,17.6,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.834160170092133,0.45272110573273355,0.1597373043733151,0.04
3,NR_025514.1,1,1518,493,1508,99.3412,464.505,19.5,35.9,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,464.5046113306983,78.64507866171896,0.16930957571426253,6.64
4,NR_025518.1,1,1494,1273,1464,97.992,1176.43,19.3,41.3,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1176.425702811245,256.1351734475034,0.21772320413896956,17.15
5,NR_025525.1,1,1475,4,1444,97.8983,3.64271,18.8,54.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,3.6427118644067797,0.8045249793521646,0.22085880226027224,0.05
6,NR_025567.1,1,1498,18,1461,97.53,16.9433,19.9,7.67,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,16.943257676902537,3.1075704218773663,0.18341044450464106,0.24
7,NR_025981.1,1,1477,1,1353,91.6046,0.916046,17.2,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.9160460392687881,0.2773187574051842,0.302734519355105,0.01
8,NR_026075.1,1,1468,5,1422,96.8665,4.21253,18.0,12.6,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,4.212534059945504,1.3002015598557497,0.3086506937044373,0.07
9,NR_026100.1,1,1499,6,1448,96.5977,5.57905,20.5,3.67,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.579052701801201,1.1566388281612572,0.20731813983184555,0.08
10,NR_026312.1,1,1482,1,1067,71.9973,0.719973,16.1,17.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.7199730094466936,0.44901211020969817,0.623651309588353,0.01
11,NR_026314.1,1,1458,1,981,67.284,0.67284,21.2,1.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.6728395061728395,0.46917641149777356,0.6973080611251313,0.01
12,NR_026409.1,1,1495,2,1451,97.0569,1.83813,20.0,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.8381270903010034,0.44105889295961137,0.23995016192671725,0.03
13,NR_026476.1,1,1463,6,1438,98.2912,5.52905,16.3,1.0,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,5.52904989747095,1.038728973614932,0.18786753472600393,0.08
14,NR_026493.1,1,1488,5,1453,97.6478,4.67406,18.2,3.6,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,4.674059139784946,0.8741042584079975,0.18701180970684406,0.07
