index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,1,1364,96.669,0.96669,29.7,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.966690290574061,0.17944406561348758,0.18562725555764734,0.01
1,NR_025514.1,1,1518,212,1508,99.3412,201.36,35.9,28.8,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,201.36034255599472,34.37181311251344,0.17069802661343433,2.66
2,NR_025525.1,1,1475,4,1437,97.4237,3.80746,37.1,52.5,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,3.807457627118644,0.6875739546549067,0.1805861081046986,0.05
3,NR_025567.1,1,1498,28,1474,98.3979,26.8498,39.6,12.4,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,26.849799732977303,4.851548205119197,0.18069215611915562,0.35
4,NR_025863.1,1,1411,1,1377,97.5904,0.975904,41.3,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9759036144578314,0.15334845857057788,0.15713484026367858,0.01
5,NR_025903.1,1,1537,2,1472,95.771,1.90176,37.9,19.0,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,1.9017566688353935,0.4161393160710184,0.21881838138937917,0.03
6,NR_026100.1,1,1499,67,1468,97.932,64.0527,38.6,1.87,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,64.0527018012008,12.105739285737133,0.1889965441787217,0.84
7,NR_026312.1,1,1482,8,1443,97.3684,6.28677,36.4,24.4,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,6.2867746288798925,2.3970180506001837,0.38127946237946464,0.1
8,NR_026330.1,1,1474,7,1440,97.6934,6.79919,40.4,14.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,6.799185888738127,1.0734741223528652,0.1578827435988948,0.09
9,NR_026331.1,1,1488,16,1463,98.3199,15.5148,40.4,0.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,15.51478494623656,2.0767651403987744,0.133857165767711,0.2
10,NR_026332.1,1,1487,153,1487,100.0,148.245,40.5,51.8,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,148.24478816408876,18.448366614380333,0.1244452964778786,1.92
11,NR_026409.1,1,1495,15,1454,97.2575,14.4562,38.8,3.27,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,14.4561872909699,2.5068308375048427,0.17340885165971404,0.19
12,NR_026493.1,1,1488,11,1454,97.7151,10.6042,35.7,1.55,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,10.604166666666666,1.704251121812954,0.16071523349120195,0.14
13,NR_027196.1,1,1342,1,1326,98.8077,0.988077,34.1,1.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.9880774962742176,0.10853735592270156,0.10984700727621832,0.01
14,NR_027549.1,1,1473,1,1433,97.2845,0.972845,34.2,19.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9728445349626612,0.1625362905813491,0.16707324216770916,0.01
15,NR_028862.1,1,1537,6,1513,98.4385,5.80026,38.5,60.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,5.800260247234873,0.944690293216941,0.16287032873521462,0.08
16,NR_029097.1,1,1374,165,1322,96.2154,155.327,37.9,3.05,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,155.32678311499274,32.67218718445159,0.2103448389854534,2.07
17,NR_029356.1,1,1550,94,1456,93.9355,86.4729,38.8,26.8,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,86.47290322580645,22.353066642979307,0.25849793182737035,1.18
18,NR_036800.1,1,1481,147,1471,99.3248,141.451,38.5,58.0,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,141.4510465901418,20.919618853834944,0.14789299448911183,1.85
19,NR_036928.1,1,1431,1,1404,98.1132,0.981132,27.7,3.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.9811320754716981,0.1360585386967531,0.13867504905630604,0.01
21,NR_040866.1,1,1425,8,1410,98.9474,7.7214,36.3,14.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,7.72140350877193,0.9508619148121997,0.12314625362241068,0.1
22,NR_041277.1,1,1490,358,1489,99.9329,345.39,37.5,58.3,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,345.38993288590603,56.20559365146528,0.1627308392628568,4.5
23,NR_041313.1,1,1485,2,1446,97.3737,1.90842,37.5,19.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,1.9084175084175083,0.3684024855281082,0.1930408225156107,0.03
24,NR_041342.1,1,1488,12,1448,97.3118,11.3495,38.6,53.0,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,11.349462365591398,1.9716198054355687,0.17371922492231917,0.15
25,NR_041343.1,1,1492,64,1462,97.9893,61.1139,37.9,56.3,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,61.11394101876676,10.51376698736555,0.17203549324591913,0.8
26,NR_041351.1,1,1493,2,1454,97.3878,1.89484,34.2,30.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,1.8948425987943738,0.3825482016660587,0.20188917111609248,0.03
27,NR_041446.1,1,1456,6,1439,98.8324,5.70879,34.3,2.17,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,5.708791208791209,0.8239743343448076,0.14433429148292107,0.08
28,NR_041508.1,1,1461,1,1353,92.6078,0.926078,36.3,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.9260780287474333,0.26164386753505664,0.28252896560880836,0.01
29,NR_041590.1,1,1342,1869,1311,97.69,1761.05,38.3,14.6,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1761.0521609538002,383.83237145995946,0.21795627635019776,23.49
30,NR_041668.1,1,1484,3,1453,97.9111,2.79717,38.9,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,2.797169811320755,0.642155711402636,0.22957337405962705,0.04
31,NR_042152.1,1,1456,3,1427,98.0082,2.4739,33.7,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.473901098901099,0.7295792488335231,0.2949104348422014,0.04
33,NR_042745.1,1,1493,23,1452,97.2539,22.1788,37.6,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,22.178834561286003,3.7639004412851653,0.16970686313045485,0.29
34,NR_042879.1,1,1362,1,1355,99.486,0.99486,35.3,1.0,738,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella parasuis,0.9948604992657856,0.07150584777776883,0.07187525068141783,0.01
35,NR_043016.1,1,1419,22,1417,99.8591,21.6963,36.7,16.7,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,21.696264975334742,1.1746950796742566,0.0541427329086228,0.28
36,NR_043142.1,1,1465,13,1448,98.8396,12.6799,37.9,20.9,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,12.679863481228669,1.486883717562927,0.1172633853482821,0.16
37,NR_043224.1,1,1455,2,1426,98.0069,1.93265,38.0,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,1.9326460481099657,0.3204371077296604,0.16580227302512654,0.03
38,NR_043657.1,1,1553,35,1508,97.1024,32.8751,37.5,13.8,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,32.8750804893754,7.278816905297662,0.22140833716437705,0.44
39,NR_044473.1,1,1399,5,1368,97.7841,4.60186,38.1,6.4,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,4.601858470335954,0.9893049118973203,0.21497943021813468,0.06
40,NR_044657.2,1,1470,27,1438,97.8231,25.4986,38.6,44.1,2153,Bacteria,unclassified Bacteria kingdom,Mycoplasmatota,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,Asteroleplasma anaerobium,25.498639455782314,5.0094806225898285,0.19646070259069573,0.34
41,NR_074376.1,1,1497,43,1452,96.994,41.2258,37.6,50.9,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,41.22578490313961,7.647096134726348,0.18549303919120705,0.54
42,NR_074515.1,1,1510,81,1484,98.2781,76.7742,37.8,30.7,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,76.77417218543046,15.523747941220185,0.20220013448957966,1.02
43,NR_102852.1,1,1519,1,1354,89.1376,0.891376,37.7,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.89137590520079,0.31116699829554895,0.3490861672163507,0.01
44,NR_102980.1,1,1552,165,1506,97.0361,155.809,38.5,1.64,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,155.80927835051546,34.684694870246595,0.22260994491110067,2.07
