index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024815.1,1,1490,2,1451,97.3826,1.84698,22.0,6.5,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,1.8469798657718122,0.4265606241058439,0.23095033790614367,0.03
1,NR_025230.1,1,1411,5,1400,99.2204,4.8781,38.8,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,4.8781006378455,0.5935116396613218,0.12166859270116592,0.07
2,NR_025514.1,1,1518,126,1514,99.7365,118.333,27.8,23.3,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,118.33333333333333,19.564280951581008,0.16533195170350148,1.7
3,NR_025525.1,1,1475,7,1437,97.4237,6.74441,37.3,45.3,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,6.744406779661017,1.152930343474038,0.17094614561964275,0.09
4,NR_025567.1,1,1498,10,1474,98.3979,9.33578,36.0,9.3,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,9.335781041388518,1.7852126118608873,0.19122263085932134,0.14
5,NR_026100.1,1,1499,15,1449,96.6644,14.3529,36.8,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,14.352901934623082,2.7613933886151365,0.19239268833530512,0.2
6,NR_026312.1,1,1482,1,1214,81.9163,0.819163,37.7,1.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.8191632928475033,0.3848828295712062,0.469848726049858,0.01
7,NR_026331.1,1,1488,86,1488,100.0,83.9341,38.7,1.07,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,83.93413978494624,10.427409912621386,0.12423323738514758,1.16
8,NR_026332.1,1,1487,1317,1487,100.0,1281.87,38.4,49.8,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,1281.8749159381305,158.02281792443068,0.12327475634296414,17.81
9,NR_026409.1,1,1495,1,1397,93.4448,0.934448,21.6,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.934448160535117,0.24749706222024773,0.2648590608584612,0.01
10,NR_026493.1,1,1488,3,1452,97.5806,2.89583,37.6,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.8958333333333335,0.49381535681955435,0.170526166383731,0.04
