index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,6,1405,99.5748,5.52162,17.1,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,5.521615875265769,0.9861157742382767,0.178591882614582,0.06
1,NR_025514.1,1,1518,427,1508,99.3412,402.023,19.7,31.8,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,402.02305665349144,68.00128938276676,0.16914773483098483,3.92
2,NR_025518.1,1,1494,6586,1473,98.5944,6084.77,19.6,41.3,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,6084.773092369478,1324.7051330302838,0.2177082222986279,60.52
3,NR_025525.1,1,1475,1,1419,96.2034,0.962034,22.5,53.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9620338983050848,0.19111430301525256,0.1986565165239588,0.01
4,NR_025567.1,1,1498,5,1457,97.263,4.66355,17.8,8.2,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,4.663551401869159,0.9466510102505127,0.20298929478317604,0.05
5,NR_025863.1,1,1411,1,1359,96.3147,0.963147,21.4,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9631467044649185,0.1884015131130464,0.19561040103201507,0.01
6,NR_025981.1,1,1477,3,1402,94.9221,2.75152,22.7,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.7515233581584293,0.7312583049053049,0.2657648908329565,0.03
7,NR_026075.1,1,1468,45,1440,98.0926,36.8338,17.1,9.0,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,36.833787465940055,10.439701134110242,0.28342730553472845,0.41
8,NR_026100.1,1,1499,5,1446,96.4643,4.7485,21.5,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,4.748498999332889,0.9546711544686222,0.2010469317994471,0.05
9,NR_026312.1,1,1482,1,1005,67.8138,0.678138,22.0,60.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.6781376518218624,0.46719051467618067,0.6889316843284574,0.01
