index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025514.1,1,1518,141,1510,99.473,133.638,30.1,28.7,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,133.63768115942028,22.50426287589546,0.16839758577559774,2.66
1,NR_025525.1,1,1475,2,1439,97.5593,1.93492,36.0,50.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,1.934915254237288,0.3311529570360978,0.1711459746419917,0.04
2,NR_025567.1,1,1498,28,1484,99.0654,26.5354,35.3,13.1,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,26.535380507343124,4.709209285169776,0.17746906941344212,0.53
3,NR_026100.1,1,1499,44,1469,97.9987,41.7558,35.4,2.7,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,41.755837224816545,8.01602116678964,0.19197366642730174,0.83
4,NR_026312.1,1,1482,2,1128,76.1134,1.51215,36.6,46.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,1.5121457489878543,0.8529860926790027,0.5640898658412682,0.04
5,NR_026314.1,1,1458,1,1261,86.4883,0.864883,31.6,3.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.864883401920439,0.34184807005885903,0.39525335935433503,0.02
6,NR_026330.1,1,1474,9,1443,97.8969,8.71235,38.8,13.8,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,8.7123473541384,1.364910938927515,0.15666397165388232,0.17
7,NR_026331.1,1,1488,4,1464,98.3871,3.89785,36.5,0.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,3.8978494623655915,0.537862854691324,0.13798964272080863,0.08
8,NR_026332.1,1,1487,65,1479,99.462,63.2905,37.6,50.3,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,63.29051782111634,8.07282323503041,0.12755185947202002,1.22
9,NR_026409.1,1,1495,9,1465,97.9933,8.4087,31.2,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,8.408695652173913,1.5171895679065264,0.18043102410470582,0.17
10,NR_026493.1,1,1488,18,1454,97.7151,17.2977,32.5,3.94,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,17.29771505376344,2.7987026841921887,0.1617960913041679,0.34
11,NR_028862.1,1,1537,3,1493,97.1373,2.8946,39.0,60.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,2.8945998698763824,0.515804340530212,0.1781953857934223,0.06
