index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,2,1398,99.0787,1.93976,21.2,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.9397590361445782,0.2739318124948914,0.14121950582034776,0.08
1,NR_025514.1,1,1518,290,1495,98.4848,271.246,19.3,33.5,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,271.2457180500659,46.24741097455467,0.17050005916044889,11.89
2,NR_025518.1,1,1494,130,1466,98.1258,119.039,19.2,40.8,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,119.03949129852744,26.003792716026332,0.21844677285132189,5.33
3,NR_025525.1,1,1475,1,1414,95.8644,0.958644,24.2,54.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9586440677966102,0.19911207666783937,0.20770177728788053,0.04
4,NR_025567.1,1,1498,9,1456,97.1963,8.44459,20.0,5.78,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,8.444592790387183,1.6217606516426435,0.19204722973602212,0.37
5,NR_025904.1,1,1536,1,1419,92.3828,0.923828,17.2,24.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,0.923828125,0.26527291693458716,0.28714531389113873,0.04
6,NR_025981.1,1,1477,1,1336,90.4536,0.904536,19.5,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.9045362220717671,0.29385446233110624,0.3248675455561706,0.04
7,NR_026075.1,1,1468,2,1237,84.2643,1.62807,18.4,1.0,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,1.6280653950953679,0.740481702027022,0.4548230705337524,0.08
8,NR_026100.1,1,1499,10,1448,96.5977,9.41494,19.7,2.8,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,9.414943295530353,1.8852868175363446,0.20024409689555592,0.41
9,NR_026312.1,1,1482,2,1370,92.4426,1.77733,20.7,2.5,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,1.777327935222672,0.5694175224390687,0.320378423786902,0.08
