index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025514.1,1,1518,59,1502,98.946,54.8261,19.9,31.7,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,54.82608695652174,9.456581557516799,0.17248324807524693,1.92
1,NR_025518.1,1,1494,2198,1471,98.4605,2030.28,19.7,41.6,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,2030.276439089692,442.57651138247365,0.21798830093349758,71.53
2,NR_025981.1,1,1477,1,1310,88.6933,0.886933,19.7,17.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.8869329722410291,0.3166747147985203,0.3570446975247439,0.03
3,NR_026075.1,1,1468,11,1419,96.6621,9.03406,18.3,2.64,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,9.034059945504087,2.8665002304793745,0.31729922623614254,0.36
4,NR_026100.1,1,1499,1,1291,86.1241,0.861241,16.5,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.8612408272181454,0.34569504588690725,0.40139184646357395,0.03
5,NR_026409.1,1,1495,1,1420,94.9833,0.949833,20.9,10.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9498327759197325,0.21828988457633136,0.22981927988846154,0.03
6,NR_026476.1,1,1463,13,1428,97.6077,11.5523,17.0,4.15,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,11.55228981544771,2.2710622488804555,0.19658979173493324,0.42
7,NR_026493.1,1,1488,2,1448,97.3118,1.91062,20.9,0.5,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.9106182795698925,0.3676357835457232,0.19241718111714248,0.07
8,NR_028862.1,1,1537,2,1488,96.812,1.88549,21.4,60.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,1.885491216655823,0.4063952440975788,0.21553812635541014,0.07
9,NR_029097.1,1,1374,15,1322,96.2154,13.8202,19.3,1.0,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,13.82023289665211,3.036723019928242,0.2197302348402446,0.49
10,NR_029207.1,1,1426,1,1337,93.7588,0.937588,19.4,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.9375876577840112,0.2419029593764866,0.2580056993798578,0.03
11,NR_041277.1,1,1490,56,1487,99.7987,52.5101,19.5,58.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,52.51006711409396,8.856058063553192,0.168654479993536,1.82
12,NR_041342.1,1,1488,11,1467,98.5887,10.4731,20.6,8.18,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,10.473118279569892,1.7492173232833217,0.1670197238863952,0.36
13,NR_041343.1,1,1492,13,1461,97.9223,12.3217,20.1,49.6,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,12.32171581769437,2.16782102450998,0.17593499611449576,0.42
14,NR_041351.1,1,1493,6,1454,97.3878,5.23242,17.6,31.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,5.232417950435365,1.166727544126304,0.22298057134927957,0.2
15,NR_041446.1,1,1456,3,1439,98.8324,2.72734,17.8,13.3,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,2.7273351648351647,0.6127940314878823,0.22468600096861158,0.1
16,NR_041464.1,1,1492,1,1417,94.9732,0.949732,18.1,1.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.9497319034852547,0.218497631537576,0.23006243207767355,0.03
17,NR_041590.1,1,1342,53,1284,95.6781,49.2996,21.7,8.19,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,49.299552906110286,10.773428002165405,0.2185299331757251,1.72
18,NR_042842.1,1,1506,1,1391,92.3639,0.923639,23.0,0.0,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.9236387782204515,0.265575197614316,0.28753145047243706,0.03
19,NR_043657.1,1,1553,23,1492,96.0721,20.3876,18.9,7.26,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,20.387636831938185,4.79083710556275,0.2349873673469443,0.75
20,NR_044270.1,1,1454,1,1405,96.63,0.9663,22.6,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.9662998624484181,0.1804561949077586,0.18674968497927474,0.03
21,NR_044473.1,1,1399,1,1353,96.7119,0.967119,22.2,1.0,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,0.9671193709792709,0.1783241241557927,0.1843868807789756,0.03
22,NR_044490.1,1,1482,2,1445,97.5034,1.89474,18.4,49.0,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,1.894736842105263,0.37962527458205414,0.20035778380719524,0.07
23,NR_074376.1,1,1497,1,1419,94.7896,0.947896,21.9,1.0,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,0.9478957915831663,0.22223717034305596,0.23445316702153263,0.03
24,NR_074515.1,1,1510,6,1451,96.0927,5.64636,20.7,28.7,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,5.64635761589404,1.1991042371072758,0.2123677454881523,0.2
25,NR_102980.1,1,1552,33,1506,97.0361,30.4813,19.3,1.21,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,30.48131443298969,6.640310460703895,0.2178485601499238,1.07
26,NR_112143.1,1,1397,1,1345,96.2777,0.962777,21.2,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.9627773801002147,0.18930688436393983,0.19662581223525943,0.03
27,NR_112789.1,1,1468,1,1405,95.7084,0.957084,17.7,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0.9570844686648501,0.20266669313276778,0.21175423880348976,0.03
28,NR_112901.1,1,1469,4,1437,97.8216,3.84411,22.7,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,3.8441116405718176,0.6482429336930801,0.16863270224812016,0.13
29,NR_112943.1,1,1476,1,1386,93.9024,0.939024,15.8,60.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.9390243902439024,0.23928557158961652,0.2548235957188124,0.03
30,NR_112946.1,1,1489,1,1398,93.8885,0.938885,19.7,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.938885157824043,0.23954084879569873,0.25513327886752174,0.03
31,NR_112947.1,1,1465,1,1433,97.8157,0.978157,21.3,57.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9781569965870307,0.1461707447298194,0.14943485068331153,0.03
32,NR_113015.1,1,1490,1,1410,94.6309,0.946309,18.2,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.9463087248322147,0.2254074580368681,0.23819653367016558,0.03
33,NR_113064.1,1,1490,8,1449,97.2483,7.47651,19.6,0.75,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,7.476510067114094,1.4849757307914504,0.19861883652417064,0.26
34,NR_113077.1,1,1480,1,1441,97.3649,0.973649,19.8,41.0,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,0.9736486486486486,0.1601778937098031,0.16451303448335086,0.03
35,NR_113094.1,1,1494,1,1386,92.7711,0.927711,18.0,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,0.927710843373494,0.2589660874723424,0.2791452631195379,0.03
36,NR_113097.1,1,1480,3,1434,96.8919,2.68716,19.3,12.0,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,2.687162162162162,0.6587026977124879,0.24512949273685744,0.1
37,NR_113122.1,1,1491,1,1401,93.9638,0.939638,19.4,1.0,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella paludivivens,0.9396378269617707,0.23815663145151178,0.253455772658247,0.03
38,NR_113195.1,1,1490,9,1451,97.3826,8.32148,18.6,1.56,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,8.321476510067114,1.696623720247343,0.2038849377505074,0.29
39,NR_113231.1,1,1491,4,1450,97.2502,3.72971,19.0,14.5,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,3.7297116029510398,0.7479342335386469,0.20053406621221406,0.13
40,NR_113274.1,1,1478,2,1435,97.0907,1.89242,17.7,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,1.892422192151556,0.39267233406904617,0.2074972147851449,0.07
41,NR_113410.1,1,1390,2,1373,98.777,1.94676,22.3,2.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.9467625899280576,0.2736121705908754,0.1405472716634578,0.07
