index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
1,NR_025230.1,1,1411,13,1404,99.5039,11.8037,31.3,2.69,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,11.803685329553508,1.8178227871639614,0.1540046804376073,0.2
2,NR_025514.1,1,1518,288,1508,99.3412,273.414,33.1,35.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,273.4137022397892,46.42505822244547,0.16979784788448454,4.45
3,NR_025567.1,1,1498,15,1455,97.1295,14.3291,36.8,10.3,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,14.329105473965287,2.6023445064268973,0.1816124887317723,0.23
4,NR_025796.1,1,1435,3,1348,93.9373,2.70662,25.3,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,2.7066202090592335,0.7712097867645017,0.28493461483188975,0.05
5,NR_025981.1,1,1477,1,1270,85.9851,0.859851,10.2,3.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.8598510494245092,0.3471415017367966,0.40372283312224294,0.02
6,NR_026100.1,1,1499,17,1468,97.932,16.2362,37.8,1.18,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,16.236157438292196,3.0615653348294467,0.1885646493922812,0.26
7,NR_026312.1,1,1482,1,1125,75.9109,0.759109,31.8,1.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.7591093117408907,0.42762409259671225,0.5633234713140689,0.02
8,NR_026314.1,1,1458,1,1406,96.4335,0.964335,33.2,15.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.9643347050754458,0.18545425760143447,0.19231316328797401,0.02
9,NR_026409.1,1,1495,5,1452,97.1237,4.72977,35.6,6.8,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,4.729765886287625,0.8826932858187894,0.18662515376878663,0.08
10,NR_026493.1,1,1488,2,1452,97.5806,1.76815,33.0,3.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.7681451612903225,0.47590468504815014,0.26915475916064135,0.03
11,NR_027579.1,1,1402,1,1120,79.8859,0.798859,12.9,1.0,471875,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.7988587731811697,0.4008533817902075,0.501782536848099,0.02
12,NR_028862.1,1,1537,45,1493,97.1373,43.1204,36.0,59.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,43.120364346128824,7.453029347286033,0.17284244834900464,0.69
13,NR_029097.1,1,1374,216,1323,96.2882,201.832,35.0,1.75,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,201.83187772925766,43.31021242790002,0.2145855893289435,3.34
14,NR_029207.1,1,1426,4,1394,97.756,3.71178,34.4,12.8,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.711781206171108,0.8043282614264257,0.21669603264577422,0.06
15,NR_029356.1,1,1550,7,1454,93.8065,6.49161,38.0,46.1,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,6.491612903225806,1.6908465083123925,0.26046631761918193,0.11
16,NR_036800.1,1,1481,21,1451,97.9743,20.1242,35.8,56.1,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,20.12424037812289,3.0087807318783146,0.14951027593315608,0.32
17,NR_037088.1,1,1453,1,1412,97.1783,0.971783,28.6,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9717825189263593,0.16559364370500348,0.17040195772193348,0.02
18,NR_041277.1,1,1490,296,1489,99.9329,284.068,34.6,57.3,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,284.0677852348993,46.883835837951914,0.16504453611022124,4.57
19,NR_041313.1,1,1485,1,1441,97.037,0.97037,41.1,33.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,0.9703703703703703,0.1695633058112529,0.1747408113322072,0.02
20,NR_041342.1,1,1488,3,1451,97.5134,2.91263,38.5,53.3,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,2.9126344086021505,0.4840482799377278,0.16618916487017513,0.05
21,NR_041343.1,1,1492,18,1473,98.7265,17.1997,34.5,55.4,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,17.199731903485254,2.896850454453912,0.16842416327820267,0.28
22,NR_041351.1,1,1493,4,1454,97.3878,3.63429,28.5,15.8,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,3.6342933690555927,0.7919234723155048,0.21790301219444316,0.06
23,NR_041364.1,1,1488,1,608,40.8602,0.408602,29.3,1.0,1002367,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Leyella,Leyella stercorea,0.40860215053763443,0.49157546024354626,1.2030662579644684,0.02
24,NR_041446.1,1,1456,4,1439,98.8324,3.85234,29.6,1.5,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,3.8523351648351647,0.5701190715950453,0.14799311254098518,0.06
25,NR_041590.1,1,1342,1852,1311,97.69,1745.46,35.8,26.9,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1745.4612518628912,369.2324595079903,0.2115386171500037,28.6
