index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024661.1,1,1508,1,1250,82.8912,0.828912,17.2,5.0,42322,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ruminantium,0.8289124668435013,0.3765854340716376,0.4543126676640236,0.01
1,NR_025230.1,1,1411,16,1408,99.7874,15.1991,34.7,1.19,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,15.199149539333806,1.8837661094469094,0.12393891543549329,0.09
2,NR_025514.1,1,1518,182,1508,99.3412,173.694,32.7,32.6,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,173.69433465085638,29.114853333588282,0.16762120302951825,1.01
3,NR_025518.1,1,1494,11216,1464,97.992,10526.5,34.9,49.8,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,10526.510040160643,2277.8886986109096,0.21639543304669162,62.1
4,NR_025567.1,1,1498,15,1455,97.1295,14.2824,34.1,11.2,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,14.28237650200267,2.6434232998313725,0.1850828746504976,0.08
5,NR_025796.1,1,1435,3,1342,93.5192,2.49129,33.1,6.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,2.491289198606272,0.8096289488593331,0.32498392772395607,0.02
6,NR_025981.1,1,1477,1,1418,96.0054,0.960054,38.2,10.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.960054163845633,0.19583198494703474,0.20398014228968286,0.01
7,NR_026075.1,1,1468,43,1420,96.7302,33.5831,25.0,6.09,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,33.583106267029976,12.303409427435897,0.3663571001922088,0.24
8,NR_026100.1,1,1499,5,1447,96.531,4.80187,37.9,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,4.801867911941295,0.9284455758718145,0.193350919454272,0.03
9,NR_026312.1,1,1482,2,1226,82.726,1.50877,24.1,13.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,1.5087719298245614,0.7716230527714543,0.5114245814880569,0.01
10,NR_026331.1,1,1488,68,1472,98.9247,66.3878,37.7,11.1,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,66.3877688172043,8.47249096112475,0.12762126385740374,0.38
11,NR_026332.1,1,1487,1,1364,91.7283,0.917283,40.3,1.0,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,0.9172831203765972,0.27545380274879155,0.300293111940948,0.01
12,NR_026409.1,1,1495,1,1434,95.9197,0.959197,32.1,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9591973244147157,0.19783280124985875,0.20624828303245385,0.01
13,NR_026476.1,1,1463,39,1430,97.7444,33.771,25.9,5.38,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,33.77101845522898,7.2023905797469325,0.21327134653327995,0.22
14,NR_026493.1,1,1488,3,1452,97.5806,2.76277,26.9,5.33,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.762768817204301,0.6008827469538278,0.21749295243670538,0.02
