index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024570.1,1,1450,2,1396,96.2759,1.84897,17.9,5.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1.8489655172413793,0.45022863791316664,0.24350299327642358,0.01
1,NR_024861.1,1,1511,1,1331,88.0874,0.880874,14.8,1.0,67824,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.8808735936465917,0.32393719400947396,0.3677453795254058,0.01
2,NR_024896.1,1,1504,2,1454,96.6755,1.91223,22.7,1.0,85401,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia glucosida,1.9122340425531914,0.3828217024443364,0.20019605023514672,0.01
3,NR_024898.1,1,1504,2,1459,97.008,1.90691,22.1,9.5,85403,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,1.9069148936170213,0.3798166595669064,0.19917861087469568,0.01
4,NR_025073.1,1,1535,2,1455,94.7883,1.84104,18.0,1.0,123822,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Haemophilus] felis,1.841042345276873,0.48777520069735325,0.2649451284750309,0.01
5,NR_025230.1,1,1411,29,1411,100.0,27.0475,18.7,3.79,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,27.047484053862508,3.193479644276178,0.11806937894543779,0.21
6,NR_025514.1,1,1518,819,1508,99.3412,766.159,18.9,35.8,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,766.1587615283267,131.50010830353605,0.17163558639102527,5.98
7,NR_025518.1,1,1494,3,1434,95.9839,2.40629,18.9,14.3,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,2.4062918340026775,0.7500026134538973,0.31168397899864325,0.02
8,NR_025567.1,1,1498,4,1452,96.9292,3.80107,22.1,7.5,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,3.801068090787717,0.7410878100644543,0.1949683068978842,0.03
9,NR_025569.1,1,1494,9,1464,97.992,8.46452,16.9,8.89,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,8.464524765729585,1.3757363399153275,0.16252966090728288,0.07
10,NR_025796.1,1,1435,1,1241,86.4808,0.864808,16.5,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.864808362369338,0.3419281485128179,0.3953802523093422,0.01
11,NR_025863.1,1,1411,3,1389,98.4408,2.86889,21.4,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,2.8688873139617295,0.47528882865790667,0.16567009319078713,0.02
12,NR_025903.1,1,1537,1,1445,94.0143,0.940143,17.9,12.0,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,0.9401431359791802,0.23722145739880438,0.25232483046502585,0.01
13,NR_025904.1,1,1536,1,1441,93.8151,0.938151,18.6,1.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,0.9381510416666666,0.24088101769632145,0.2567614456499304,0.01
14,NR_025981.1,1,1477,1,1312,88.8287,0.888287,17.4,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.8882870683818551,0.3150129402539268,0.35462965911208066,0.01
15,NR_026032.1,1,1405,1,1330,94.6619,0.946619,15.7,19.0,749,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,0.9466192170818505,0.2247916255851073,0.2374678450729893,0.01
16,NR_026100.1,1,1499,3,1446,96.4643,2.83989,19.0,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,2.839893262174783,0.5910012212990897,0.20810684301793175,0.02
17,NR_026331.1,1,1488,4227,1488,100.0,4019.74,19.1,6.6,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,4019.7372311827958,528.0461718274086,0.1313633557266211,30.88
18,NR_026332.1,1,1487,29,1475,99.193,26.8003,17.7,3.93,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,26.800268997982513,3.8114329031197403,0.14221621818074512,0.21
19,NR_026476.1,1,1463,4,1426,97.471,3.77239,18.7,4.5,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,3.7723855092276146,0.7127413668580033,0.18893651380925144,0.03
20,NR_026493.1,1,1488,1,1374,92.3387,0.923387,16.8,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9233870967741935,0.26597625135549124,0.28804414993957134,0.01
21,NR_027549.1,1,1473,250,1470,99.7963,231.523,18.5,3.38,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,231.52274270196878,36.0304379142542,0.15562375209348198,1.83
22,NR_027579.1,1,1402,1,1250,89.1583,0.891583,15.4,1.0,471875,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.891583452211127,0.31090577343371495,0.3487119154832547,0.01
