index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025127.1,1,1453,1,1370,94.2877,0.942877,20.1,1.0,140626,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.94287680660702,0.23207786229963576,0.24613805395720492,0.01
1,NR_025230.1,1,1411,18,1408,99.7874,16.2906,18.0,1.06,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,16.29057406094968,2.3776756177045337,0.1459540718951143,0.27
2,NR_025514.1,1,1518,430,1508,99.3412,403.682,19.4,34.6,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,403.6824769433465,68.85198725385835,0.17055976215564383,6.33
3,NR_025518.1,1,1494,1261,1465,98.0589,1165.22,19.3,41.2,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1165.219544846051,253.95752734589874,0.2179482214053075,18.57
4,NR_025567.1,1,1498,10,1456,97.1963,9.35047,18.4,3.4,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,9.350467289719626,1.776009213630565,0.18993801685004544,0.15
5,NR_025569.1,1,1494,2,1458,97.5904,1.89759,18.7,5.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,1.8975903614457832,0.3743189489856847,0.197260144544837,0.03
6,NR_025796.1,1,1435,3,1354,94.3554,2.69129,18.6,10.3,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,2.6912891986062717,0.7670210782518564,0.28500135869793214,0.04
7,NR_025981.1,1,1477,3,1418,96.0054,2.70616,17.7,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.706161137440758,0.7241243555926086,0.26758360600707604,0.04
8,NR_026075.1,1,1468,14,1420,96.7302,11.5681,17.3,12.4,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,11.568119891008175,3.92037471194837,0.3388947165905198,0.21
9,NR_026100.1,1,1499,3,1449,96.6644,2.79853,19.0,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,2.798532354903269,0.6161906967573998,0.2201835171488301,0.04
10,NR_026312.1,1,1482,1,1304,87.9892,0.879892,17.1,2.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.8798920377867746,0.32508774142716057,0.3694632153336288,0.01
11,NR_026331.1,1,1488,552,1488,100.0,527.212,19.5,6.85,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,527.2116935483871,68.95870236654778,0.13079888631153588,8.13
