index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,6,1402,99.3622,5.24096,36.7,8.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,5.240963855421687,1.0406589967536009,0.19856252121965257,0.05
1,NR_025514.1,1,1518,204,1494,98.419,191.874,35.7,27.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,191.87351778656125,33.165947139807614,0.17285317704291625,1.76
2,NR_025525.1,1,1475,3,1443,97.8305,2.90915,37.2,57.3,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.9091525423728815,0.47287540242896514,0.16254747578250375,0.03
3,NR_025567.1,1,1498,22,1474,98.3979,20.6662,38.8,9.27,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,20.66622162883845,3.749954233313906,0.18145330581769598,0.19
4,NR_025863.1,1,1411,2,1383,98.0156,1.94401,38.4,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,1.9440113394755492,0.3042073221333149,0.15648433522789185,0.02
5,NR_025903.1,1,1537,1,1401,91.1516,0.911516,36.0,1.0,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,0.911515940143136,0.2839975897927853,0.31156623519736687,0.01
6,NR_025904.1,1,1536,2,1484,96.6146,1.89453,33.7,5.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,1.89453125,0.402558599593613,0.212484539166938,0.02
7,NR_025934.1,1,1470,1,1440,97.9592,0.979592,41.7,29.0,2718,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium hominis,0.9795918367346939,0.1413919026586839,0.1443375672974065,0.01
8,NR_025981.1,1,1477,3,1443,97.698,2.71564,38.5,0.667,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.7156398104265405,0.6798027912983114,0.2503287765513852,0.03
9,NR_026032.1,1,1405,1,1364,97.0819,0.970819,36.9,2.0,749,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,0.9708185053380783,0.16831498754186358,0.17337430901489612,0.01
10,NR_026100.1,1,1499,22,1449,96.6644,20.8766,39.1,1.64,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,20.876584389593063,4.063880184768483,0.19466212043739875,0.19
11,NR_026312.1,1,1482,10,1450,97.8408,8.4143,34.6,13.4,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,8.414304993252362,2.8568662387131765,0.339524921072408,0.09
12,NR_026330.1,1,1474,3,1443,97.8969,2.9118,35.4,9.33,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,2.9118046132971505,0.4589932051422741,0.15763186961316683,0.03
13,NR_026331.1,1,1488,89,1488,100.0,86.9254,40.4,13.4,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,86.92540322580645,10.76666998812117,0.12386103013123276,0.77
14,NR_026409.1,1,1495,1,1447,96.7893,0.967893,38.9,5.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9678929765886287,0.1762843227829204,0.18213204047025985,0.01
15,NR_026493.1,1,1488,3,1453,97.6478,2.88777,32.5,3.67,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.887768817204301,0.49340910885902056,0.17086170676802948,0.03
16,NR_026494.1,1,1499,1,1282,85.5237,0.855237,39.1,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.8552368245496998,0.3518619025752078,0.41142043054620625,0.01
17,NR_027196.1,1,1342,2,1339,99.7765,1.98957,39.8,3.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,1.9895678092399405,0.1216318176020322,0.06113479371607761,0.02
18,NR_027549.1,1,1473,3,1441,97.8276,2.63544,40.4,0.333,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,2.635437881873727,0.7882496453785478,0.2990962719326638,0.03
19,NR_028740.1,1,1533,1,1223,79.7782,0.797782,40.0,1.0,100134,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna xylanovorans,0.7977821265492498,0.4016538374120252,0.5034630684813038,0.01
20,NR_028862.1,1,1537,6,1493,97.1373,5.75927,36.1,59.8,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,5.759271307742355,1.0231320583191383,0.17764956774022997,0.05
21,NR_029097.1,1,1374,175,1322,96.2154,163.974,37.8,3.32,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,163.97379912663754,34.47699332849007,0.21025916037880762,1.51
22,NR_029171.1,1,1484,1,1293,87.1294,0.871294,37.4,43.0,714,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,0.8712938005390836,0.33487447451432245,0.384341624268565,0.01
23,NR_029207.1,1,1426,3,1392,97.6157,2.80505,39.0,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2.805049088359046,0.6231866522005572,0.22216604150949867,0.03
24,NR_029356.1,1,1550,55,1463,94.3871,50.6606,38.7,14.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,50.660645161290326,13.158230574124753,0.2597327872993399,0.48
25,NR_036800.1,1,1481,79,1451,97.9743,76.1789,38.8,58.5,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,76.17893315327481,11.306711143838305,0.14842307020877787,0.68
26,NR_037088.1,1,1453,1,1416,97.4535,0.974535,34.5,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9745354439091535,0.15753130632970103,0.1616475904640223,0.01
27,NR_040866.1,1,1425,32,1425,100.0,31.1825,36.3,8.03,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,31.182456140350876,3.5484181208471424,0.11379533750888214,0.28
28,NR_040955.1,1,1499,1,1464,97.6651,0.976651,35.0,0.0,1358,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,0.9766511007338226,0.15100903340275823,0.1546192220428515,0.01
29,NR_041277.1,1,1490,937,1490,100.0,897.028,37.9,57.9,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,897.0275167785235,145.97386883879787,0.16273064773200138,8.1
30,NR_041278.1,1,1490,3,1436,96.3758,2.55503,37.2,1.0,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,2.55503355704698,0.6893179433772617,0.2697882152960651,0.03
31,NR_041313.1,1,1485,4,1466,98.7205,3.8936,41.2,38.8,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,3.8936026936026935,0.5739515257686214,0.14740885779425852,0.03
32,NR_041342.1,1,1488,76,1465,98.4543,73.1599,38.7,49.8,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,73.15994623655914,12.102661575100393,0.16542742576610192,0.66
33,NR_041343.1,1,1492,509,1492,100.0,485.692,38.1,56.2,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,485.69235924932974,83.18950955054157,0.17128025171966174,4.4
34,NR_041351.1,1,1493,46,1486,99.5311,43.0201,36.4,23.6,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,43.02009377093101,7.540086983090759,0.17526895741416654,0.4
35,NR_041446.1,1,1456,26,1445,99.2445,24.6188,34.9,2.88,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,24.618818681318682,3.4670192933282316,0.14082801202638875,0.22
36,NR_041461.1,1,1492,1,1416,94.9062,0.949062,39.0,1.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.9490616621983914,0.21987183435724078,0.2316728650148328,0.01
37,NR_041464.1,1,1492,2,1424,95.4424,1.66421,35.7,1.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,1.6642091152815013,0.5605249160134378,0.3368115886798426,0.02
