index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025230.1,1,1411,11,1405,99.5748,10.7286,38.8,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,10.728561304039689,1.2563203725235328,0.11710054469749667,0.04
1,NR_025514.1,1,1518,1739,1508,99.3412,1656.7,36.3,35.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1656.7048748353095,283.10264550962694,0.17088296763644747,6.44
2,NR_025525.1,1,1475,8,1465,99.322,7.75458,38.5,55.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,7.7545762711864406,1.168848951448118,0.15073021536859363,0.03
3,NR_025567.1,1,1498,39,1464,97.7303,37.277,39.3,9.38,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,37.27703604806408,6.8180643412813176,0.18290253368026027,0.14
4,NR_025569.1,1,1494,1,1234,82.5971,0.825971,46.0,1.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.8259705488621151,0.3791348062029272,0.4590173423558941,0.0
5,NR_025796.1,1,1435,4,1359,94.7038,3.43902,36.9,1.25,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,3.4390243902439024,1.007087993119747,0.29284118948872073,0.01
6,NR_025863.1,1,1411,1,1374,97.3777,0.973777,40.6,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9737774627923459,0.15979648228308221,0.1640995898845917,0.0
7,NR_025904.1,1,1536,2,1471,95.7682,1.85938,37.6,1.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,1.859375,0.4533045621231565,0.24379405021749595,0.01
8,NR_026100.1,1,1499,8,1449,96.6644,7.67845,40.2,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,7.678452301534357,1.4749439467282703,0.19208870340101453,0.03
9,NR_026331.1,1,1488,4783,1488,100.0,4662.6,40.1,8.03,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,4662.5994623655915,585.4412252987323,0.12556112315118442,17.7
10,NR_026332.1,1,1487,312,1487,100.0,304.126,40.4,49.7,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,304.1264290517821,38.091475140395964,0.12524881595841286,1.15
11,NR_026409.1,1,1495,4,1453,97.1906,3.86957,40.0,3.25,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.869565217391304,0.674209666083435,0.17423395865077534,0.01
12,NR_026493.1,1,1488,1,1447,97.2446,0.972446,42.0,18.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9724462365591398,0.16369041988187738,0.16832850365185456,0.0
13,NR_027549.1,1,1473,3154,1473,100.0,3092.4,40.2,7.51,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,3092.4025797691784,319.2937282636224,0.10325102247439433,11.67
14,NR_028812.1,1,1408,1,1367,97.0881,0.970881,32.3,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9708806818181818,0.168140963154268,0.17318396204916559,0.0
15,NR_028862.1,1,1537,104,1534,99.8048,99.6376,37.9,59.6,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,99.63760572543917,16.791560494234414,0.1685263347305348,0.38
16,NR_029097.1,1,1374,298,1328,96.6521,279.311,37.0,1.51,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,279.3107714701601,60.89373365211553,0.2180142689506733,1.1
17,NR_041342.1,1,1488,95,1488,100.0,91.7339,38.3,9.78,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,91.73387096774194,14.89656571031889,0.16238893609490482,0.35
18,NR_041343.1,1,1492,103,1461,97.9223,98.6032,38.3,56.8,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,98.60321715817695,17.206191302566385,0.17449928915569377,0.38
19,NR_041351.1,1,1493,11,1444,96.718,9.77964,34.5,2.18,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,9.779638312123241,2.104837824403237,0.21522655104677987,0.04
20,NR_041364.1,1,1488,1,1408,94.6237,0.946237,33.3,1.0,1002367,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Leyella,Leyella stercorea,0.946236559139785,0.2255502899290642,0.2383656473113974,0.0
21,NR_041446.1,1,1456,9,1447,99.3819,8.5625,32.2,4.89,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,8.5625,1.2431992195342425,0.14519114972662686,0.03
