index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,40,1422,100.0,39.8052,39.0,4.25,61645,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,39.80520393811533,0.48249344373524977,0.012121365952184958,0.49
2,NR_025230.1,1,1411,1,1281,90.7867,0.907867,32.8,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.9078667611622963,0.289213943541762,0.31856430471305713,0.01
3,NR_025514.1,1,1518,34,1486,97.892,31.6225,29.2,23.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,31.622529644268774,5.524213647244226,0.17469233832295347,0.42
4,NR_025525.1,1,1475,1,1432,97.0847,0.970847,37.5,56.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9708474576271187,0.1682339788689525,0.17328569750817382,0.01
5,NR_025567.1,1,1498,8,1454,97.0628,7.66822,34.5,8.12,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,7.668224299065421,1.4123495646666584,0.1841820882624405,0.1
6,NR_025569.1,1,1494,6,1464,97.992,5.71084,24.4,0.667,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,5.710843373493976,0.9158299713257091,0.16036685151905877,0.07
7,NR_026100.1,1,1499,19,1446,96.4643,18.1921,37.6,1.47,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,18.19212808539026,3.505515249676648,0.1926940725803189,0.23
8,NR_026312.1,1,1482,2,1226,82.726,1.54926,30.3,13.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,1.5492577597840755,0.7700991854444706,0.497076216388809,0.02
9,NR_026331.1,1,1488,3391,1488,100.0,3294.62,37.6,14.6,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,3294.6182795698924,417.3114354151138,0.12666457841349474,41.64
10,NR_026332.1,1,1487,102,1487,100.0,98.6765,36.7,45.6,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,98.67652992602555,12.503917634758423,0.1267162277000639,1.25
11,NR_027549.1,1,1473,104,1473,100.0,96.7162,33.0,6.26,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,96.71622539035981,14.364222125344618,0.14851925896992638,1.28
12,NR_028862.1,1,1537,2,1493,97.1373,1.92193,35.7,60.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,1.9219258295380612,0.3594898969939312,0.18704670672974685,0.02
13,NR_029097.1,1,1374,17,1328,96.6521,15.5582,34.2,4.18,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,15.558224163027656,3.4517723299172016,0.2218615886843914,0.21
14,NR_029356.1,1,1550,26,1456,93.9355,23.9168,35.4,6.92,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,23.916774193548388,6.248419871015022,0.2612567991171882,0.32
15,NR_036800.1,1,1481,13,1451,97.9743,12.5199,36.8,58.8,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,12.519918973666442,1.893102443191205,0.15120724400637334,0.16
16,NR_040866.1,1,1425,8,1408,98.807,7.53544,35.6,13.2,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,7.535438596491228,0.9991084976564184,0.13258796881732132,0.1
17,NR_041277.1,1,1490,173,1488,99.8658,165.864,34.8,57.3,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,165.86375838926173,27.43768220288376,0.16542301024248415,2.12
18,NR_041313.1,1,1485,1,1445,97.3064,0.973064,35.5,31.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,0.9730639730639731,0.16189650208984924,0.16637806616154055,0.01
19,NR_041342.1,1,1488,11,1449,97.379,10.4153,35.4,47.3,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,10.415322580645162,1.8182413969718565,0.17457369974797537,0.14
20,NR_041343.1,1,1492,30,1484,99.4638,28.6602,33.7,50.3,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,28.660187667560322,4.814293616002322,0.1679784400522781,0.37
21,NR_041351.1,1,1493,5,1474,98.7274,4.52445,30.4,26.6,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,4.5244474212993975,0.9122070382271403,0.20161733650231242,0.06
