index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,34,1422,100.0,32.8312,19.5,22.6,61645,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,32.83122362869198,1.561107308081701,0.04754947076408729,0.27
1,NR_024815.1,1,1490,8,1451,97.3826,7.52685,19.4,7.38,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,7.526845637583893,1.4263639826746808,0.18950355186672085,0.06
2,NR_024841.1,1,1460,2,1442,98.7671,1.9274,19.5,1.0,888807,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,1.9273972602739726,0.30329707574732495,0.15736095614466752,0.02
3,NR_025230.1,1,1411,14,1407,99.7165,13.1673,18.8,1.43,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,13.167257264351523,1.979076821202026,0.15030289007568,0.11
4,NR_025423.1,1,1468,1,1431,97.4796,0.974796,19.9,40.0,249188,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,0.9747956403269755,0.15674533462434265,0.16079814900666317,0.01
5,NR_025514.1,1,1518,789,1510,99.473,736.304,18.6,22.3,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,736.304347826087,125.94004730304508,0.17104346548391122,6.25
6,NR_025525.1,1,1475,1,1396,94.6441,0.946441,22.3,60.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9464406779661017,0.2251459994251915,0.23788706959323602,0.01
7,NR_025567.1,1,1498,14,1457,97.263,13.1495,20.2,8.64,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,13.149532710280374,2.4555466589860266,0.18674022211194374,0.11
8,NR_025643.1,1,1506,1,1429,94.8871,0.948871,19.3,23.0,157227,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,Jeotgalicoccus halotolerans,0.9488711819389111,0.2202604413524239,0.23212891859814583,0.01
9,NR_025796.1,1,1435,1,1319,91.9164,0.919164,19.0,4.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9191637630662021,0.27258345461928135,0.2965559191650256,0.01
10,NR_025863.1,1,1411,9,1395,98.8661,8.49256,18.8,55.2,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,8.4925584691708,1.2796925193026127,0.15068398103446437,0.07
11,NR_025903.1,1,1537,1,1465,95.3155,0.953155,23.2,6.0,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,0.9531554977228367,0.2113056906085789,0.2216906801811507,0.01
12,NR_025904.1,1,1536,4,1476,96.0938,3.73893,19.4,3.25,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,3.7389322916666665,0.8394224859979097,0.224508608478633,0.03
13,NR_025981.1,1,1477,10,1454,98.4428,9.02302,18.1,5.9,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,9.023019634394043,2.122711014976203,0.23525505883693643,0.08
14,NR_026100.1,1,1499,6,1448,96.5977,5.63109,19.9,1.33,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.631087391594396,1.1565260856370554,0.20538237203766688,0.05
15,NR_026312.1,1,1482,1,1160,78.2726,0.782726,19.1,1.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.7827260458839406,0.41239057091406794,0.5268645052540075,0.01
16,NR_026314.1,1,1458,1,1398,95.8848,0.958848,17.1,4.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.9588477366255144,0.19864227796127495,0.2071676976162653,0.01
17,NR_026331.1,1,1488,25,1467,98.5887,23.7164,19.4,0.52,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,23.716397849462364,3.289597473953384,0.13870561182325405,0.2
18,NR_026332.1,1,1487,446,1487,100.0,425.79,20.0,32.8,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,425.78950907868193,55.06262935549929,0.12931889626553536,3.53
19,NR_026409.1,1,1495,3,1452,97.1237,2.85619,20.7,0.667,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.8561872909698995,0.5486866456878685,0.1921045750124973,0.02
20,NR_026454.1,1,1383,1,1291,93.3478,0.933478,15.3,1.0,137733,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae,0.9334779464931309,0.2491924354873145,0.2669505331362943,0.01
