index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024855.1,1,1485,1,1439,96.9024,0.969024,35.4,36.0,65401,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio,Propionivibrio pelophilus,0.969023569023569,0.17325383603370398,0.17879217964562225,0.01
1,NR_025230.1,1,1411,13,1408,99.7874,12.2984,31.4,2.46,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,12.298369950389795,1.6936505954283358,0.13771342074277543,0.09
2,NR_025514.1,1,1518,705,1508,99.3412,669.798,32.9,35.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,669.798418972332,113.65505076341837,0.16968545691373635,4.97
3,NR_025518.1,1,1494,3,1425,95.3815,2.83802,37.3,58.0,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,2.8380187416331997,0.6435762986043885,0.2267695731403199,0.02
4,NR_025525.1,1,1475,4,1442,97.7627,3.86441,35.5,55.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,3.864406779661017,0.6382610676380848,0.1651640482045921,0.03
5,NR_025567.1,1,1498,21,1472,98.2644,20.03,35.9,10.5,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,20.03004005340454,3.612917061229003,0.18037492943579558,0.15
6,NR_025981.1,1,1477,2,1368,92.6202,1.83615,34.4,2.5,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.8361543669600542,0.5334760734313388,0.290539882174811,0.01
7,NR_026100.1,1,1499,9,1449,96.6644,8.60907,36.4,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,8.609072715143428,1.655225338535588,0.19226522917201444,0.06
8,NR_026331.1,1,1488,130,1488,100.0,126.644,37.5,11.7,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,126.64448924731182,15.963435513543041,0.12604919178417298,0.92
9,NR_026332.1,1,1487,2,1460,98.1843,1.90451,29.9,1.0,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,1.9045057162071284,0.35027111384654563,0.18391707143001884,0.01
10,NR_026409.1,1,1495,4,1454,97.2575,3.6388,34.7,1.25,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.6387959866220734,0.7508968251301812,0.20635859440618032,0.03
11,NR_026493.1,1,1488,1,1437,96.5726,0.965726,31.5,0.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9657258064516129,0.181932606217234,0.188389504558973,0.01
12,NR_027549.1,1,1473,8,1448,98.3028,7.55737,32.8,5.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,7.557365919891378,1.177810970743283,0.15584940351283288,0.06
13,NR_028862.1,1,1537,156,1534,99.8048,149.395,35.3,59.4,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,149.39492517891998,25.008122043255902,0.16739606123370926,1.1
14,NR_029097.1,1,1374,296,1323,96.2882,276.483,33.8,1.55,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,276.4825327510917,61.085636078131245,0.22093850005752325,2.09
15,NR_029356.1,1,1550,1,1442,93.0323,0.930323,36.3,27.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.9303225806451613,0.25460258558563165,0.2736712951856651,0.01
16,NR_037088.1,1,1453,2,1430,98.4171,1.75981,23.6,5.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,1.7598072952512045,0.46277295365695964,0.2629679709282606,0.01
17,NR_040877.1,1,1494,23,1474,98.6613,20.1499,28.3,0.913,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,20.149933065595715,4.632434326213825,0.2298982488494371,0.16
18,NR_041277.1,1,1490,3,1487,99.7987,2.85436,28.4,22.3,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,2.8543624161073824,0.44676063309723435,0.1565185382823605,0.02
19,NR_041342.1,1,1488,183,1488,100.0,175.449,32.8,8.5,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,175.44892473118279,28.822618879255952,0.1642792563329587,1.29
20,NR_041343.1,1,1492,159,1492,100.0,151.766,34.8,54.7,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,151.76608579088472,26.14674719158034,0.17228320184528834,1.12
21,NR_041351.1,1,1493,6,1447,96.919,5.66577,32.1,2.0,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,5.665773610180844,1.162664627693845,0.20520845125273798,0.04
