index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,583,1422,100.0,564.235,19.1,24.0,61645,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,564.2348804500704,19.963179008488314,0.0353809728894541,6.68
1,NR_025127.1,1,1453,1,1228,84.5148,0.845148,15.3,1.0,140626,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.8451479697178252,0.3617635678169716,0.4280476091515144,0.01
2,NR_025230.1,1,1411,3,1403,99.433,2.8781,17.5,1.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.8781006378455,0.3957904915341113,0.13751794719395,0.03
3,NR_025514.1,1,1518,129,1501,98.8801,120.401,18.6,26.5,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,120.40118577075098,20.695048478610133,0.17188409188938047,1.48
4,NR_025525.1,1,1475,4,1442,97.7627,3.70441,20.6,59.8,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,3.704406779661017,0.7542518376048654,0.2036093448878434,0.05
5,NR_025567.1,1,1498,14,1459,97.3965,13.0587,18.6,6.43,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,13.058744993324433,2.4721182790147482,0.18930749319926862,0.16
6,NR_025569.1,1,1494,1,1408,94.2436,0.942436,18.3,0.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.9424364123159303,0.23291633917999083,0.24714276330604143,0.01
7,NR_025796.1,1,1435,1,1325,92.3345,0.923345,19.6,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9233449477351916,0.2660433333633588,0.2881299497180527,0.01
8,NR_025903.1,1,1537,1,1448,94.2095,0.942095,19.7,10.0,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,0.9420949902407287,0.2335637377763297,0.24791952000153225,0.01
9,NR_025981.1,1,1477,5,1422,96.2762,4.35613,16.2,5.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,4.356127285037237,1.148039171419395,0.26354582781884467,0.06
10,NR_026100.1,1,1499,6,1448,96.5977,5.67045,20.4,3.17,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.670446964643095,1.1385655103257475,0.20078937646803477,0.07
11,NR_026312.1,1,1482,1,1336,90.1484,0.901484,21.1,1.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.9014844804318488,0.2980104225901644,0.33057742984926924,0.01
12,NR_026314.1,1,1458,1,996,68.3128,0.683128,12.7,25.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.6831275720164609,0.4652572324718392,0.6810693222328731,0.01
13,NR_026330.1,1,1474,1,1420,96.3365,0.963365,21.1,2.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.9633649932157394,0.18786400150688118,0.1950081255078471,0.01
14,NR_026331.1,1,1488,643,1488,100.0,611.128,18.6,8.17,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,611.127688172043,79.4817797950361,0.1300575662555492,7.36
15,NR_026332.1,1,1487,5,1463,98.386,4.6651,18.1,2.6,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,4.6650975117686615,0.797279571272542,0.17090308814794147,0.06
16,NR_026409.1,1,1495,4,1452,97.1237,3.78395,19.7,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.7839464882943146,0.7329852443084741,0.1937091992648345,0.05
