index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024841.1,1,1460,1,1424,97.5342,0.975342,27.4,1.0,888807,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.9753424657534246,0.15507914189682162,0.15899968200095474,0.01
1,NR_025514.1,1,1518,33,1513,99.6706,31.5072,31.5,25.2,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,31.507246376811594,5.271759617652147,0.1673189575059789,0.39
2,NR_025518.1,1,1494,1,1447,96.8541,0.968541,36.3,60.0,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.9685408299866132,0.17455512205448243,0.18022484612950707,0.01
3,NR_025525.1,1,1475,3,1443,97.8305,2.78373,31.4,40.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.783728813559322,0.5596666632161894,0.2010492762405941,0.04
4,NR_025567.1,1,1498,22,1456,97.1963,20.4479,36.0,16.4,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,20.447930574098798,3.679811644841143,0.17996010068140225,0.26
5,NR_025569.1,1,1494,6,1464,97.992,5.52477,23.3,1.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,5.524765729585007,1.0042025708075237,0.18176382854209358,0.07
6,NR_025796.1,1,1435,1,1151,80.2091,0.802091,31.1,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.8020905923344948,0.3984234857823954,0.49673127897283875,0.01
7,NR_025862.1,1,1406,5,1386,98.5775,4.90967,38.3,60.0,46124,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens,4.909672830725462,0.6055272026115044,0.123333513960854,0.06
8,NR_025981.1,1,1477,2,1424,96.4116,1.91537,35.6,4.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.9153689911983751,0.38631036306915595,0.20168978658647696,0.02
9,NR_026100.1,1,1499,27,1468,97.932,25.8332,36.2,1.26,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,25.83322214809873,4.856603211558404,0.1879983528077174,0.32
10,NR_026331.1,1,1488,1846,1488,100.0,1797.03,37.5,12.3,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1797.0315860215053,228.82748043755245,0.1273363708337256,21.87
