index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,1,1394,98.0309,0.980309,19.3,8.0,61645,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,0.980309423347398,0.13893472511827454,0.14172537956828293,0.01
1,NR_024841.1,1,1460,3,1447,99.1096,2.6274,20.1,1.0,888807,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,2.627397260273973,0.5998310890033648,0.22829858966238595,0.03
2,NR_025127.1,1,1453,1,1233,84.8589,0.848589,15.9,1.0,140626,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.848589125946318,0.3584489102675326,0.42240573123984176,0.01
3,NR_025230.1,1,1411,2,1393,98.7243,1.8533,20.6,2.5,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.8532955350815026,0.388195936193695,0.209462510886923,0.02
4,NR_025514.1,1,1518,523,1508,99.3412,490.57,19.4,31.8,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,490.57048748353094,83.85070472982675,0.1709248861666219,5.54
5,NR_025518.1,1,1494,4436,1471,98.4605,4099.4,19.4,41.5,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,4099.404953145917,895.1189408912464,0.21835338326464304,46.97
6,NR_025525.1,1,1475,5,1443,97.8305,4.76,20.3,48.8,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,4.76,0.8279195899709187,0.17393268696868042,0.05
7,NR_025567.1,1,1498,12,1456,97.1963,11.1963,18.9,3.83,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,11.19626168224299,2.1227829973454226,0.18959747972951604,0.13
8,NR_025796.1,1,1435,2,1336,93.101,1.80976,17.1,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.8097560975609757,0.540398236581551,0.2986027991892667,0.02
9,NR_025903.1,1,1537,2,1482,96.4216,1.87964,21.0,1.0,1379,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella haemolysans,1.8796356538711776,0.42124192561984286,0.22410828649279976,0.02
10,NR_025904.1,1,1536,1,1450,94.401,0.94401,20.0,1.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,0.9440104166666666,0.2299016091537716,0.24353715286909877,0.01
11,NR_025981.1,1,1477,4,1437,97.2918,3.63913,19.4,7.5,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.639133378469871,0.867941826019694,0.2385023399127606,0.04
