index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024898.1,1,1504,1,1420,94.4149,0.944149,21.2,1.0,85403,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,0.9441489361702128,0.22963388795835296,0.24321786442912877,0.02
1,NR_024946.1,1,1458,7,1450,99.4513,6.94513,40.0,11.0,296,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,6.945130315500686,0.5313301018381879,0.07650397871618388,0.11
2,NR_025230.1,1,1411,7,1406,99.6456,6.31325,32.5,3.86,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,6.313253012048193,1.2122520551136855,0.19201702399701506,0.11
3,NR_025514.1,1,1518,76,1488,98.0237,72.2049,32.6,30.5,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,72.20487483530962,12.45712763589194,0.1725247452378403,1.16
4,NR_025518.1,1,1494,174,1462,97.8581,164.033,36.7,51.4,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,164.03279785809906,35.62249444351336,0.21716690142863715,2.65
5,NR_025525.1,1,1475,3,1437,97.4237,2.89288,38.8,60.0,185008,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.8928813559322033,0.5042700744219167,0.174314122280836,0.05
6,NR_025567.1,1,1498,8,1453,96.996,7.55874,35.0,11.2,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,7.558744993324432,1.5072876905115324,0.19940978189404537,0.12
7,NR_025796.1,1,1435,1,1197,83.4146,0.834146,33.3,3.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.8341463414634146,0.3719492203065035,0.44590403603996037,0.02
8,NR_025863.1,1,1411,2,1383,98.0156,1.94543,37.6,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,1.9454287739192062,0.3021280718292001,0.15530153346120268,0.03
9,NR_025981.1,1,1477,1,1394,94.3805,0.943805,42.9,1.0,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.943805010155721,0.23029787875853353,0.24401001931589242,0.02
10,NR_026030.1,1,1466,1,1457,99.3861,0.993861,40.6,1.0,51048,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus porcinus,0.9938608458390177,0.07811187455931246,0.07859437755933567,0.02
11,NR_026075.1,1,1468,1,1204,82.0163,0.820163,30.2,1.0,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,0.8201634877384196,0.3840512219993212,0.46826178894933845,0.02
12,NR_026100.1,1,1499,8,1466,97.7985,7.68245,37.1,1.5,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,7.682454969979987,1.4261562530963485,0.18563808817223224,0.12
13,NR_026330.1,1,1474,2,1440,97.6934,1.94098,37.8,16.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.940976933514247,0.31886096596240443,0.16427859623508706,0.03
14,NR_026331.1,1,1488,163,1488,100.0,159.127,38.4,11.1,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,159.12701612903226,20.229811952515888,0.12712996475791402,2.48
15,NR_026332.1,1,1487,1,1386,93.2078,0.932078,15.4,1.0,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,0.9320780094149294,0.2516119905331091,0.2699473520366041,0.02
16,NR_026409.1,1,1495,2,1453,97.1906,1.9291,36.2,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.929096989966555,0.34937524836705647,0.18110818179915028,0.03
17,NR_026476.1,1,1463,6,1427,97.5393,5.75051,32.7,3.5,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,5.750512645249487,0.983784146949681,0.17107764257546457,0.09
18,NR_027549.1,1,1473,4,1450,98.4386,3.78344,32.8,8.5,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,3.7834351663272234,0.6803995362228881,0.17983644659183817,0.06
19,NR_028682.1,1,1538,1,1460,94.9285,0.949285,37.1,14.0,137732,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.9492847854356307,0.21941554542934957,0.2311377458016025,0.02
20,NR_028862.1,1,1537,26,1532,99.6747,24.8276,35.8,58.8,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,24.82758620689655,4.174566729751754,0.16814227105944562,0.4
22,NR_029097.1,1,1374,71,1322,96.2154,66.6528,37.0,1.31,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,66.6528384279476,14.337718192822935,0.21511039186008793,1.08
23,NR_029207.1,1,1426,1,985,69.0743,0.690743,36.4,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.6907433380084151,0.46218716880221405,0.6691156372710226,0.02
24,NR_029356.1,1,1550,2,1453,93.7419,1.82258,33.5,42.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,1.8225806451612903,0.5206755397461131,0.2856803846394603,0.03
25,NR_036800.1,1,1481,50,1453,98.1094,48.3619,36.5,57.3,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,48.36191762322755,7.175433187437554,0.14836949277609485,0.76
26,NR_040866.1,1,1425,25,1417,99.4386,24.1228,32.0,13.8,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,24.12280701754386,2.986226718685177,0.12379267124731279,0.38
27,NR_040877.1,1,1494,1,1295,86.6801,0.866801,36.9,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,0.8668005354752343,0.3397901811045778,0.39200504291138166,0.02
28,NR_041277.1,1,1490,1,1424,95.5705,0.955705,27.6,12.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,0.9557046979865772,0.20575040275285703,0.21528658715011023,0.02
