index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024570.1,1,1450,1,1368,94.3448,0.943448,16.3,1.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.9434482758620689,0.23098403978404886,0.24482957433250793,0.01
1,NR_025230.1,1,1411,17,1410,99.9291,15.8065,18.8,3.06,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,15.806520198440822,2.1529371123894516,0.13620563446987025,0.17
2,NR_025514.1,1,1518,180,1509,99.4071,168.516,18.6,31.7,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,168.51646903820816,28.90339969648046,0.17151676546182035,1.77
3,NR_025518.1,1,1494,1706,1465,98.0589,1570.68,18.6,39.5,179995,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1570.6827309236949,342.46750460417564,0.2180373527139855,16.73
4,NR_025569.1,1,1494,2,1465,98.0589,1.87885,15.9,1.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,1.8788487282463187,0.38117659370789586,0.20287774527951422,0.02
5,NR_025796.1,1,1435,5,1360,94.7735,4.36237,16.2,1.0,259063,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,4.362369337979094,1.261481885132046,0.2891735631253173,0.05
6,NR_025981.1,1,1477,4,1445,97.8334,3.58091,17.5,2.75,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.5809072444143535,0.8332874850232393,0.23270289570416422,0.04
7,NR_026075.1,1,1468,13,1419,96.6621,10.6287,17.1,5.62,13335,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,10.628746594005449,2.9896126818630884,0.28127612747388414,0.13
8,NR_026100.1,1,1499,14,1454,96.998,13.1274,19.3,2.21,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,13.127418278852568,2.5880959989458017,0.1971519413771601,0.14
9,NR_026331.1,1,1488,934,1488,100.0,889.864,19.0,6.63,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,889.864247311828,116.43172747411072,0.13084212319557376,9.16
