index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024842.1,1,1513,1,1451,95.9022,0.959022,28.2,1.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.9590218109715797,0.19823969595510316,0.20671031011720956,0.01
1,NR_025230.1,1,1411,9,1410,99.9291,8.37704,27.7,2.78,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,8.377037562012758,1.0779064732136363,0.12867394532186469,0.11
2,NR_025514.1,1,1518,281,1508,99.3412,264.129,29.7,37.4,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,264.12911725955206,44.95186045366547,0.17018896258034502,3.48
3,NR_025567.1,1,1498,7,1454,97.0628,6.64887,30.9,10.7,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,6.6488651535380505,1.2464376664381422,0.1874662273418009,0.09
4,NR_025863.1,1,1411,1,1376,97.5195,0.975195,35.3,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9751948972360028,0.1555307353575648,0.1594868223761075,0.01
5,NR_025904.1,1,1536,3,1487,96.8099,2.87891,40.1,2.67,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,2.87890625,0.5621970031738022,0.19528145564788787,0.04
6,NR_026100.1,1,1499,26,1468,97.932,24.8165,35.7,1.65,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,24.816544362908605,4.66735713385458,0.18807441784000042,0.32
7,NR_026106.1,1,1489,1,1303,87.5084,0.875084,22.5,4.0,29322,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.8750839489590329,0.33062370035025734,0.3778194089190585,0.01
8,NR_026151.1,1,1473,2,1427,96.8771,1.92668,39.6,60.0,36835,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,[Clostridium] colinum,1.9266802443991853,0.3611115321134596,0.1874268100081487,0.02
9,NR_026312.1,1,1482,3,1308,88.2591,2.45951,25.0,25.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,2.4595141700404857,1.0027192617155636,0.40768997143003166,0.04
10,NR_026331.1,1,1488,2,1464,98.3871,1.96438,38.0,0.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1.9643817204301075,0.25808464163235745,0.13138212341736158,0.02
11,NR_026409.1,1,1495,1,1388,92.8428,0.928428,15.0,1.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.928428093645485,0.2577777503495917,0.27764966626270865,0.01
12,NR_026493.1,1,1488,6,1460,98.1183,5.69086,27.7,1.33,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,5.690860215053763,0.974746899504986,0.17128287511377177,0.07
13,NR_028664.1,1,1520,1,1453,95.5921,0.955921,37.5,0.0,28037,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,0.9559210526315789,0.20527053799148479,0.21473586906197997,0.01
14,NR_028682.1,1,1538,2,1468,95.4486,1.85761,38.8,52.5,137732,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,1.8576072821846554,0.4616755786490792,0.24853239060632965,0.02
15,NR_028812.1,1,1408,1,1362,96.733,0.96733,26.5,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9673295454545454,0.1777725961593877,0.1837766632837136,0.01
16,NR_029097.1,1,1374,116,1322,96.2154,107.833,33.3,1.78,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,107.83260553129548,23.795641034050654,0.2206720399345689,1.44
17,NR_029207.1,1,1426,1,1371,96.1431,0.961431,30.7,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.9614305750350631,0.1925664156150049,0.20029154534427204,0.01
18,NR_036928.1,1,1431,1,1373,95.9469,0.959469,21.8,2.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.9594689028651293,0.19720123554358163,0.2055316591863549,0.01
19,NR_037088.1,1,1453,2,1440,99.1053,1.94357,32.2,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,1.9435650378527185,0.2667284566424744,0.13723670237305782,0.02
20,NR_040866.1,1,1425,1,1408,98.807,0.98807,38.7,1.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.9880701754385965,0.1085702714712349,0.10988113412394156,0.01
21,NR_040877.1,1,1494,9,1475,98.7282,8.20482,22.4,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,8.204819277108435,1.4472716567610207,0.1763928744657338,0.11
22,NR_041277.1,1,1490,394,1489,99.9329,375.709,32.4,56.2,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,375.7087248322148,61.2588499924768,0.163048782058053,4.88
